age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,date
23,Blue-Collar,Single,Primary,No,8627,Yes,No,Unknown,3,Jun,281,1,-1,0,Unknown,No,2023-06-03
34,Management,Married,Tertiary,No,133,Yes,No,Unknown,8,May,65,1,-1,0,Unknown,No,2023-05-08
34,Blue-Collar,Married,Secondary,No,247,Yes,Yes,Unknown,26,May,193,5,-1,0,Unknown,No,2023-05-26
49,Services,Married,Secondary,No,1114,No,No,Cellular,17,Nov,283,1,-1,0,Unknown,No,2023-11-17
57,Blue-Collar,Married,Primary,No,1592,No,Yes,Unknown,20,Jun,78,4,-1,0,Unknown,No,2023-06-20
59,Retired,Married,Unknown,No,0,No,No,Unknown,8,May,425,6,-1,0,Unknown,No,2023-05-08
57,Admin.,Married,Tertiary,No,46,No,No,Cellular,7,Aug,238,2,-1,0,Unknown,No,2023-08-07
34,Blue-Collar,Married,Secondary,No,1221,Yes,No,Cellular,6,May,182,1,90,8,Failure,No,2023-05-06
61,Management,Married,Secondary,No,985,No,No,Cellular,18,Aug,998,6,-1,0,Unknown,Yes,2023-08-18
35,Blue-Collar,Divorced,Secondary,No,0,Yes,No,Unknown,8,May,477,1,-1,0,Unknown,No,2023-05-08
42,Management,Married,Tertiary,No,520,No,No,Cellular,4,Nov,158,1,-1,0,Unknown,No,2023-11-04
57,Services,Married,Tertiary,No,10,No,No,Telephone,8,Jul,320,3,-1,0,Unknown,No,2023-07-08
42,Blue-Collar,Married,Secondary,No,2157,Yes,No,Cellular,13,May,149,1,364,2,Failure,No,2023-05-13
53,Retired,Married,Secondary,No,6095,Yes,Yes,Cellular,14,May,410,5,-1,0,Unknown,No,2023-05-14
63,Retired,Married,Tertiary,No,133,Yes,No,Cellular,13,Feb,104,2,-1,0,Unknown,No,2023-02-13
47,Self-Employed,Married,Secondary,No,1121,No,No,Unknown,20,Jun,454,6,-1,0,Unknown,No,2023-06-20
54,Services,Married,Secondary,No,88,Yes,No,Unknown,13,May,190,1,-1,0,Unknown,No,2023-05-13
45,Admin.,Married,Secondary,No,0,No,No,Cellular,19,Aug,145,10,-1,0,Unknown,No,2023-08-19
28,Management,Single,Tertiary,No,-328,Yes,No,Telephone,2,Feb,318,2,-1,0,Unknown,No,2023-02-02
58,Unemployed,Married,Secondary,No,610,Yes,No,Telephone,29,Jul,246,2,-1,0,Unknown,No,2023-07-29
48,Management,Single,Tertiary,No,414,No,No,Cellular,21,Jul,761,2,-1,0,Unknown,No,2023-07-21
35,Management,Divorced,Tertiary,No,0,Yes,No,Telephone,29,Oct,171,1,-1,0,Unknown,Yes,2023-10-29
37,Self-Employed,Married,Tertiary,No,0,No,No,Unknown,6,Jun,143,1,-1,0,Unknown,No,2023-06-06
37,Blue-Collar,Married,Secondary,No,685,Yes,No,Unknown,6,Jun,968,1,-1,0,Unknown,No,2023-06-06
37,Management,Married,Primary,No,22856,No,No,Cellular,2,Jul,154,1,388,1,Failure,No,2023-07-02
25,Services,Single,Secondary,No,-352,No,No,Cellular,15,Jul,246,1,-1,0,Unknown,No,2023-07-15
58,Blue-Collar,Married,Secondary,No,602,Yes,No,Cellular,13,May,201,1,-1,0,Unknown,No,2023-05-13
52,Management,Married,Secondary,No,-588,Yes,No,Cellular,22,Jul,81,4,-1,0,Unknown,No,2023-07-22
19,Student,Single,Secondary,No,302,No,No,Cellular,16,Jul,205,1,-1,0,Unknown,Yes,2023-07-16
59,Blue-Collar,Married,Secondary,No,5314,Yes,No,Cellular,5,May,200,3,-1,0,Unknown,No,2023-05-05
41,Technician,Married,Secondary,No,64,Yes,Yes,Unknown,8,May,210,2,-1,0,Unknown,No,2023-05-08
34,Technician,Single,Tertiary,No,632,No,No,Cellular,22,Aug,215,10,-1,0,Unknown,No,2023-08-22
35,Technician,Single,Secondary,No,5731,Yes,No,Cellular,4,May,164,2,167,4,Other,No,2023-05-04
41,Technician,Married,Secondary,No,902,No,No,Unknown,16,Jun,35,6,-1,0,Unknown,No,2023-06-16
28,Blue-Collar,Single,Secondary,No,6307,Yes,No,Unknown,28,May,615,1,-1,0,Unknown,No,2023-05-28
53,Management,Divorced,Secondary,No,112,No,Yes,Cellular,11,Aug,246,3,-1,0,Unknown,No,2023-08-11
35,Services,Married,Secondary,No,0,No,Yes,Telephone,9,Jul,42,1,-1,0,Unknown,No,2023-07-09
33,Admin.,Single,Tertiary,No,621,No,No,Cellular,8,Jul,217,1,-1,0,Unknown,No,2023-07-08
37,Technician,Single,Secondary,No,435,Yes,No,Unknown,26,May,210,1,-1,0,Unknown,No,2023-05-26
32,Technician,Married,Secondary,No,782,Yes,No,Unknown,26,May,116,4,-1,0,Unknown,No,2023-05-26
32,Blue-Collar,Married,Secondary,No,478,Yes,No,Unknown,3,Jun,200,1,-1,0,Unknown,No,2023-06-03
54,Services,Married,Unknown,No,7864,Yes,No,Unknown,15,May,145,4,-1,0,Unknown,No,2023-05-15
44,Blue-Collar,Married,Secondary,No,1910,Yes,No,Unknown,5,Jun,41,1,-1,0,Unknown,No,2023-06-05
36,Technician,Divorced,Tertiary,No,1174,Yes,No,Cellular,18,Nov,192,2,-1,0,Unknown,No,2023-11-18
56,Admin.,Married,Secondary,No,1270,Yes,No,Cellular,17,Nov,80,2,165,2,Other,No,2023-11-17
30,Management,Single,Tertiary,No,18,No,No,Unknown,20,May,121,11,-1,0,Unknown,No,2023-05-20
36,Blue-Collar,Married,Secondary,No,141,Yes,No,Unknown,23,May,106,3,-1,0,Unknown,No,2023-05-23
43,Management,Married,Tertiary,No,2886,No,No,Cellular,20,Nov,230,1,-1,0,Unknown,No,2023-11-20
40,Technician,Married,Secondary,No,2715,Yes,No,Unknown,29,May,125,2,-1,0,Unknown,No,2023-05-29
32,Technician,Single,Tertiary,No,1100,Yes,Yes,Cellular,11,Aug,67,1,-1,0,Unknown,No,2023-08-11
34,Blue-Collar,Married,Secondary,No,516,Yes,Yes,Unknown,2,Jun,26,1,-1,0,Unknown,No,2023-06-02
37,Services,Married,Secondary,No,1,No,No,Unknown,15,May,395,2,-1,0,Unknown,No,2023-05-15
28,Admin.,Single,Secondary,No,775,No,No,Cellular,29,Jan,603,2,-1,0,Unknown,No,2023-01-29
35,Unknown,Married,Primary,No,634,No,No,Cellular,7,Jul,185,2,-1,0,Unknown,No,2023-07-07
53,Blue-Collar,Single,Secondary,No,5715,No,No,Cellular,28,Jan,287,2,-1,0,Unknown,No,2023-01-28
60,Admin.,Married,Unknown,No,1088,Yes,No,Cellular,26,May,149,1,-1,0,Unknown,No,2023-05-26
40,Entrepreneur,Married,Secondary,No,1532,Yes,Yes,Cellular,18,Nov,173,7,-1,0,Unknown,No,2023-11-18
57,Retired,Married,Primary,No,75,No,No,Cellular,28,Aug,118,2,-1,0,Unknown,No,2023-08-28
29,Technician,Single,Secondary,No,103,No,No,Unknown,19,May,314,1,-1,0,Unknown,No,2023-05-19
44,Blue-Collar,Married,Primary,No,134,Yes,No,Cellular,7,May,378,1,-1,0,Unknown,No,2023-05-07
41,Admin.,Single,Secondary,No,748,No,No,Telephone,21,Nov,94,7,130,3,Other,No,2023-11-21
47,Technician,Married,Secondary,No,1990,Yes,Yes,Cellular,25,Aug,108,4,-1,0,Unknown,No,2023-08-25
43,Technician,Married,Tertiary,No,192,No,No,Cellular,5,Aug,203,2,-1,0,Unknown,No,2023-08-05
37,Technician,Single,Secondary,No,267,No,No,Cellular,13,May,121,1,-1,0,Unknown,No,2023-05-13
34,Technician,Single,Tertiary,No,586,Yes,No,Unknown,16,May,489,2,-1,0,Unknown,No,2023-05-16
30,Blue-Collar,Single,Secondary,No,648,Yes,Yes,Unknown,8,May,287,1,-1,0,Unknown,No,2023-05-08
57,Entrepreneur,Divorced,Secondary,Yes,25,Yes,No,Cellular,11,May,652,1,370,4,Other,No,2023-05-11
26,Admin.,Single,Secondary,No,96,Yes,No,Cellular,13,May,612,2,348,3,Other,No,2023-05-13
34,Management,Married,Tertiary,No,1116,Yes,No,Cellular,25,Jul,53,5,-1,0,Unknown,No,2023-07-25
46,Technician,Divorced,Secondary,No,-90,No,Yes,Telephone,17,Oct,270,1,-1,0,Unknown,Yes,2023-10-17
38,Entrepreneur,Married,Tertiary,No,170,Yes,No,Cellular,18,May,442,1,-1,0,Unknown,Yes,2023-05-18
37,Technician,Single,Secondary,No,3665,No,No,Cellular,12,Aug,664,3,-1,0,Unknown,Yes,2023-08-12
28,Management,Single,Tertiary,No,2380,No,No,Cellular,14,Sep,394,2,-1,0,Unknown,No,2023-09-14
57,Blue-Collar,Married,Primary,No,179,No,No,Unknown,9,Jun,230,3,-1,0,Unknown,No,2023-06-09
39,Management,Married,Tertiary,No,763,Yes,No,Cellular,11,May,877,7,300,2,Other,Yes,2023-05-11
49,Services,Married,Secondary,No,320,No,No,Telephone,9,Feb,1971,4,-1,0,Unknown,Yes,2023-02-09
38,Technician,Married,Secondary,No,1960,Yes,No,Cellular,21,Aug,161,2,-1,0,Unknown,No,2023-08-21
27,Blue-Collar,Married,Secondary,No,818,Yes,No,Unknown,3,Jun,188,5,-1,0,Unknown,No,2023-06-03
30,Admin.,Married,Secondary,No,2678,Yes,No,Cellular,18,May,23,5,-1,0,Unknown,No,2023-05-18
38,Admin.,Married,Tertiary,No,1980,No,No,Cellular,5,Aug,176,2,-1,0,Unknown,No,2023-08-05
36,Management,Married,Tertiary,No,1582,No,No,Telephone,3,Feb,26,2,197,1,Failure,No,2023-02-03
38,Retired,Single,Unknown,No,62,No,No,Unknown,19,Jun,212,1,-1,0,Unknown,No,2023-06-19
59,Housemaid,Married,Primary,No,235,No,No,Cellular,13,Aug,119,2,-1,0,Unknown,No,2023-08-13
37,Management,Married,Tertiary,No,489,Yes,No,Cellular,7,Aug,205,5,-1,0,Unknown,No,2023-08-07
29,Self-Employed,Married,Tertiary,No,3931,Yes,No,Unknown,3,Jun,73,4,-1,0,Unknown,No,2023-06-03
43,Blue-Collar,Married,Secondary,No,699,Yes,Yes,Cellular,20,Nov,1258,2,122,2,Other,Yes,2023-11-20
33,Technician,Married,Secondary,No,58,Yes,No,Telephone,29,Aug,57,2,-1,0,Unknown,No,2023-08-29
54,Housemaid,Divorced,Secondary,No,1327,No,No,Unknown,5,Jun,115,2,-1,0,Unknown,No,2023-06-05
55,Services,Married,Secondary,No,557,No,No,Unknown,19,Jun,58,1,-1,0,Unknown,No,2023-06-19
32,Technician,Single,Tertiary,No,741,Yes,No,Cellular,11,Aug,238,1,-1,0,Unknown,No,2023-08-11
48,Management,Married,Primary,No,3230,Yes,No,Telephone,20,Nov,207,3,-1,0,Unknown,No,2023-11-20
33,Management,Single,Tertiary,No,1439,Yes,No,Cellular,3,Jun,178,2,-1,0,Unknown,No,2023-06-03
46,Admin.,Married,Secondary,No,120,Yes,No,Unknown,14,May,20,11,-1,0,Unknown,No,2023-05-14
44,Management,Married,Tertiary,No,1058,No,No,Cellular,11,Mar,188,3,-1,0,Unknown,Yes,2023-03-11
47,Blue-Collar,Married,Primary,No,881,Yes,No,Cellular,14,May,143,1,370,2,Failure,No,2023-05-14
38,Technician,Married,Secondary,No,6728,No,No,Cellular,25,Nov,232,1,96,4,Success,Yes,2023-11-25
80,Retired,Married,Secondary,No,462,No,No,Cellular,7,Dec,127,2,-1,0,Unknown,No,2023-12-07
40,Self-Employed,Married,Secondary,No,167,Yes,Yes,Cellular,8,May,380,4,295,1,Failure,No,2023-05-08
43,Entrepreneur,Married,Tertiary,No,1574,Yes,No,Cellular,19,Nov,167,3,-1,0,Unknown,No,2023-11-19
32,Technician,Single,Tertiary,No,1625,No,No,Cellular,22,May,796,1,109,1,Failure,Yes,2023-05-22
39,Management,Married,Tertiary,No,562,No,No,Cellular,13,Sep,303,2,-1,0,Unknown,No,2023-09-13
33,Technician,Married,Secondary,No,9305,Yes,No,Cellular,17,Apr,407,2,-1,0,Unknown,No,2023-04-17
31,Technician,Single,Secondary,No,35,No,Yes,Cellular,16,Jul,229,1,-1,0,Unknown,No,2023-07-16
36,Management,Single,Tertiary,No,0,No,No,Cellular,11,Aug,108,2,-1,0,Unknown,No,2023-08-11
35,Management,Single,Tertiary,No,2486,Yes,No,Cellular,25,May,265,1,-1,0,Unknown,No,2023-05-25
25,Services,Single,Secondary,No,368,No,No,Telephone,25,Jul,168,1,-1,0,Unknown,No,2023-07-25
33,Management,Single,Secondary,No,1558,Yes,No,Cellular,17,Apr,97,1,-1,0,Unknown,No,2023-04-17
23,Blue-Collar,Single,Primary,No,8627,Yes,No,Cellular,15,May,169,1,346,1,Failure,No,2023-05-15
31,Management,Single,Tertiary,No,2590,No,No,Cellular,23,Sep,103,2,484,2,Other,No,2023-09-23
36,Management,Married,Tertiary,No,0,Yes,Yes,Unknown,3,Jun,599,3,-1,0,Unknown,No,2023-06-03
44,Technician,Single,Tertiary,No,900,Yes,No,Cellular,29,Jan,322,2,-1,0,Unknown,No,2023-01-29
31,Management,Single,Tertiary,No,385,Yes,No,Unknown,21,May,304,1,-1,0,Unknown,No,2023-05-21
55,Blue-Collar,Married,Primary,No,1649,Yes,No,Cellular,12,May,52,3,-1,0,Unknown,No,2023-05-12
51,Housemaid,Divorced,Secondary,No,9228,No,No,Cellular,18,Jul,655,4,-1,0,Unknown,Yes,2023-07-18
36,Admin.,Married,Secondary,No,0,Yes,Yes,Cellular,9,Feb,101,2,-1,0,Unknown,No,2023-02-09
27,Unemployed,Single,Tertiary,No,1,No,No,Cellular,3,Feb,65,2,-1,0,Unknown,No,2023-02-03
40,Services,Married,Secondary,No,771,Yes,No,Cellular,15,May,173,4,-1,0,Unknown,No,2023-05-15
49,Services,Married,Secondary,No,280,Yes,No,Telephone,14,Jul,162,3,-1,0,Unknown,No,2023-07-14
59,Retired,Married,Primary,No,46,No,No,Cellular,14,Aug,78,2,-1,0,Unknown,No,2023-08-14
32,Management,Married,Tertiary,No,2431,Yes,No,Cellular,14,May,646,5,-1,0,Unknown,Yes,2023-05-14
42,Retired,Single,Tertiary,No,308,No,No,Cellular,30,Jan,114,2,-1,0,Unknown,No,2023-01-30
35,Management,Divorced,Tertiary,No,160,Yes,No,Unknown,4,Jun,141,6,-1,0,Unknown,No,2023-06-04
29,Blue-Collar,Single,Secondary,No,555,Yes,No,Cellular,15,May,133,4,-1,0,Unknown,No,2023-05-15
29,Technician,Single,Secondary,No,778,Yes,No,Unknown,6,Jun,1994,2,-1,0,Unknown,No,2023-06-06
37,Blue-Collar,Single,Secondary,No,48,No,No,Cellular,6,May,140,2,-1,0,Unknown,No,2023-05-06
49,Admin.,Married,Primary,No,169,Yes,No,Cellular,15,May,82,3,-1,0,Unknown,No,2023-05-15
51,Services,Divorced,Secondary,No,12,Yes,No,Cellular,17,Nov,150,1,-1,0,Unknown,No,2023-11-17
61,Housemaid,Married,Primary,No,848,No,No,Cellular,27,Apr,605,1,187,1,Other,No,2023-04-27
43,Management,Married,Secondary,No,481,Yes,No,Telephone,18,Nov,164,1,110,2,Other,No,2023-11-18
42,Services,Married,Tertiary,No,12223,Yes,No,Cellular,19,Nov,36,1,-1,0,Unknown,No,2023-11-19
24,Blue-Collar,Married,Secondary,No,-254,Yes,Yes,Unknown,27,May,290,2,-1,0,Unknown,No,2023-05-27
46,Self-Employed,Married,Tertiary,No,1148,No,No,Telephone,29,Jul,104,2,-1,0,Unknown,No,2023-07-29
23,Admin.,Single,Secondary,No,5,No,No,Unknown,12,May,413,1,-1,0,Unknown,No,2023-05-12
26,Services,Single,Secondary,No,50,Yes,No,Cellular,12,Aug,153,1,-1,0,Unknown,No,2023-08-12
43,Blue-Collar,Divorced,Primary,No,92,Yes,No,Unknown,15,May,237,2,-1,0,Unknown,No,2023-05-15
35,Technician,Single,Tertiary,No,470,Yes,No,Cellular,25,Jul,743,13,-1,0,Unknown,Yes,2023-07-25
38,Technician,Married,Secondary,No,0,No,No,Cellular,28,Aug,82,4,-1,0,Unknown,No,2023-08-28
56,Unemployed,Divorced,Primary,No,109,No,No,Cellular,15,Jul,924,4,-1,0,Unknown,No,2023-07-15
31,Services,Married,Secondary,No,440,Yes,No,Unknown,17,Jun,117,3,-1,0,Unknown,No,2023-06-17
32,Management,Single,Tertiary,No,0,No,No,Cellular,5,Feb,550,4,-1,0,Unknown,Yes,2023-02-05
28,Services,Single,Secondary,No,2685,No,Yes,Unknown,24,Aug,5,1,-1,0,Unknown,No,2023-08-24
26,Admin.,Divorced,Secondary,Yes,-3,Yes,No,Unknown,13,May,181,5,-1,0,Unknown,No,2023-05-13
49,Management,Married,Tertiary,No,7007,No,No,Cellular,17,Nov,325,2,-1,0,Unknown,No,2023-11-17
33,Admin.,Married,Secondary,No,220,Yes,No,Unknown,27,May,345,1,-1,0,Unknown,No,2023-05-27
80,Retired,Married,Primary,No,1548,No,No,Cellular,6,Aug,331,2,-1,0,Unknown,No,2023-08-06
40,Blue-Collar,Married,Secondary,No,326,Yes,Yes,Cellular,7,Jul,112,1,-1,0,Unknown,No,2023-07-07
42,Technician,Divorced,Secondary,No,0,Yes,No,Unknown,30,May,115,6,-1,0,Unknown,No,2023-05-30
46,Blue-Collar,Married,Secondary,No,123,No,No,Cellular,20,Aug,381,3,-1,0,Unknown,No,2023-08-20
32,Management,Single,Tertiary,No,697,No,No,Cellular,7,Aug,119,1,99,3,Failure,No,2023-08-07
37,Services,Single,Tertiary,No,223,Yes,No,Unknown,28,May,25,1,-1,0,Unknown,No,2023-05-28
32,Student,Married,Secondary,No,1694,Yes,No,Cellular,28,Jan,929,1,-1,0,Unknown,No,2023-01-28
53,Management,Married,Tertiary,No,4446,Yes,No,Unknown,14,May,429,1,-1,0,Unknown,No,2023-05-14
39,Management,Married,Tertiary,No,894,Yes,No,Cellular,20,Apr,491,1,326,1,Other,No,2023-04-20
31,Technician,Divorced,Secondary,No,202,Yes,No,Cellular,18,Jul,146,1,-1,0,Unknown,No,2023-07-18
34,Management,Single,Tertiary,No,0,No,No,Cellular,21,Aug,191,2,-1,0,Unknown,No,2023-08-21
44,Technician,Married,Tertiary,No,1707,No,No,Cellular,8,Aug,406,3,-1,0,Unknown,No,2023-08-08
35,Technician,Married,Secondary,No,13658,Yes,No,Telephone,9,Dec,220,2,-1,0,Unknown,No,2023-12-09
39,Admin.,Married,Secondary,No,406,No,No,Cellular,30,Jul,253,5,-1,0,Unknown,No,2023-07-30
55,Services,Married,Secondary,No,96,No,No,Telephone,30,Jul,340,2,-1,0,Unknown,No,2023-07-30
34,Housemaid,Married,Secondary,No,0,Yes,No,Unknown,30,Oct,154,1,-1,0,Unknown,Yes,2023-10-30
39,Technician,Married,Tertiary,No,-276,No,Yes,Cellular,11,Aug,121,4,-1,0,Unknown,No,2023-08-11
58,Retired,Married,Secondary,No,413,No,No,Cellular,27,Aug,104,5,-1,0,Unknown,No,2023-08-27
37,Blue-Collar,Married,Primary,No,655,Yes,No,Cellular,5,Feb,127,2,258,4,Failure,No,2023-02-05
56,Retired,Divorced,Primary,No,694,No,No,Cellular,29,Jan,144,1,102,1,Other,Yes,2023-01-29
32,Admin.,Single,Secondary,No,10218,Yes,No,Cellular,19,Nov,149,2,-1,0,Unknown,No,2023-11-19
41,Technician,Single,Tertiary,No,1646,Yes,No,Cellular,4,Feb,261,1,184,6,Success,Yes,2023-02-04
29,Admin.,Single,Tertiary,No,14,No,No,Cellular,29,Sep,87,1,120,1,Failure,No,2023-09-29
44,Management,Married,Tertiary,No,7635,No,No,Cellular,21,Aug,719,5,-1,0,Unknown,No,2023-08-21
24,Blue-Collar,Married,Secondary,No,9,Yes,No,Unknown,27,May,292,7,-1,0,Unknown,No,2023-05-27
43,Management,Single,Secondary,No,1029,Yes,No,Unknown,2,Jun,145,1,-1,0,Unknown,No,2023-06-02
26,Admin.,Married,Tertiary,No,2855,No,No,Cellular,30,Mar,52,3,-1,0,Unknown,No,2023-03-30
39,Admin.,Married,Secondary,No,260,Yes,No,Cellular,17,Apr,146,1,281,1,Failure,No,2023-04-17
49,Blue-Collar,Married,Secondary,No,2039,Yes,No,Cellular,6,May,451,1,169,2,Failure,Yes,2023-05-06
52,Blue-Collar,Divorced,Primary,No,-97,Yes,Yes,Unknown,9,May,167,4,-1,0,Unknown,No,2023-05-09
33,Blue-Collar,Married,Tertiary,No,1465,No,No,Cellular,19,Aug,98,4,-1,0,Unknown,No,2023-08-19
30,Blue-Collar,Married,Secondary,No,125,Yes,No,Unknown,29,May,238,2,-1,0,Unknown,No,2023-05-29
32,Technician,Single,Tertiary,No,930,No,No,Cellular,27,Aug,85,7,-1,0,Unknown,No,2023-08-27
27,Management,Single,Tertiary,No,0,Yes,No,Cellular,30,Jan,323,4,-1,0,Unknown,No,2023-01-30
58,Blue-Collar,Married,Primary,No,73,No,No,Unknown,17,Jun,116,1,-1,0,Unknown,No,2023-06-17
46,Retired,Married,Primary,No,-35,Yes,No,Cellular,7,May,304,3,-1,0,Unknown,No,2023-05-07
28,Management,Single,Tertiary,No,1351,No,No,Cellular,10,Dec,267,1,-1,0,Unknown,No,2023-12-10
39,Services,Married,Primary,No,1601,Yes,No,Unknown,23,May,201,2,-1,0,Unknown,No,2023-05-23
41,Services,Married,Unknown,No,88,Yes,No,Cellular,11,May,105,1,336,2,Failure,No,2023-05-11
38,Services,Married,Secondary,No,435,Yes,No,Unknown,23,May,193,2,-1,0,Unknown,No,2023-05-23
50,Unemployed,Divorced,Secondary,No,717,Yes,No,Cellular,30,Jan,113,1,-1,0,Unknown,No,2023-01-30
56,Services,Married,Secondary,No,705,Yes,No,Unknown,29,May,151,2,-1,0,Unknown,No,2023-05-29
34,Technician,Married,Secondary,No,1553,No,No,Cellular,20,Aug,200,2,-1,0,Unknown,No,2023-08-20
33,Blue-Collar,Divorced,Secondary,No,-131,Yes,No,Unknown,16,May,145,1,-1,0,Unknown,No,2023-05-16
61,Technician,Married,Secondary,No,1191,No,No,Cellular,21,May,214,4,-1,0,Unknown,Yes,2023-05-21
36,Admin.,Single,Secondary,No,47,No,Yes,Cellular,9,Jul,36,6,-1,0,Unknown,No,2023-07-09
34,Technician,Married,Tertiary,No,544,Yes,Yes,Cellular,18,Nov,58,2,-1,0,Unknown,No,2023-11-18
36,Blue-Collar,Married,Secondary,No,688,Yes,No,Unknown,6,May,174,2,-1,0,Unknown,No,2023-05-06
45,Management,Married,Tertiary,No,242,No,No,Cellular,30,Apr,587,1,-1,0,Unknown,Yes,2023-04-30
27,Student,Single,Tertiary,No,118,No,No,Cellular,25,May,112,1,-1,0,Unknown,No,2023-05-25
45,Admin.,Married,Secondary,No,-388,Yes,No,Cellular,14,Jul,175,2,-1,0,Unknown,No,2023-07-14
40,Self-Employed,Married,Tertiary,No,1603,No,No,Unknown,17,Jun,279,1,-1,0,Unknown,No,2023-06-17
36,Management,Single,Secondary,No,1511,Yes,No,Cellular,16,Nov,270,1,-1,0,Unknown,Yes,2023-11-16
46,Blue-Collar,Married,Primary,No,147,Yes,No,Cellular,6,May,116,2,169,3,Failure,No,2023-05-06
37,Entrepreneur,Married,Tertiary,No,836,Yes,No,Unknown,27,May,129,2,-1,0,Unknown,No,2023-05-27
36,Technician,Married,Secondary,No,55,Yes,No,Cellular,13,May,38,2,369,4,Failure,No,2023-05-13
37,Admin.,Married,Secondary,No,1123,No,Yes,Unknown,28,May,138,1,-1,0,Unknown,No,2023-05-28
22,Student,Single,Tertiary,No,691,No,No,Cellular,19,Aug,338,1,-1,0,Unknown,Yes,2023-08-19
51,Services,Married,Secondary,No,0,No,Yes,Unknown,26,Jun,565,3,-1,0,Unknown,No,2023-06-26
49,Technician,Married,Secondary,No,12531,No,No,Cellular,13,Aug,77,8,-1,0,Unknown,No,2023-08-13
35,Management,Married,Tertiary,No,552,Yes,Yes,Cellular,19,Nov,314,2,124,1,Failure,No,2023-11-19
50,Housemaid,Married,Primary,No,0,No,No,Unknown,20,Jun,179,2,-1,0,Unknown,No,2023-06-20
31,Services,Married,Tertiary,No,309,Yes,Yes,Unknown,7,May,294,1,-1,0,Unknown,No,2023-05-07
47,Services,Single,Secondary,No,33,Yes,No,Cellular,5,May,298,1,-1,0,Unknown,No,2023-05-05
59,Blue-Collar,Married,Secondary,No,681,Yes,No,Telephone,14,Apr,427,2,-1,0,Unknown,No,2023-04-14
32,Blue-Collar,Married,Secondary,No,1787,Yes,No,Cellular,12,May,87,4,357,4,Failure,No,2023-05-12
71,Retired,Married,Tertiary,No,14220,Yes,No,Cellular,9,Sep,397,1,-1,0,Unknown,Yes,2023-09-09
31,Management,Single,Tertiary,No,12569,No,No,Cellular,9,Sep,344,1,295,1,Failure,Yes,2023-09-09
41,Blue-Collar,Married,Primary,No,4,No,No,Cellular,23,Jul,74,5,-1,0,Unknown,No,2023-07-23
35,Blue-Collar,Married,Primary,No,3587,Yes,No,Unknown,30,May,148,4,-1,0,Unknown,No,2023-05-30
36,Management,Married,Tertiary,No,254,No,No,Unknown,6,Jun,161,3,-1,0,Unknown,No,2023-06-06
46,Blue-Collar,Divorced,Primary,No,1712,No,No,Unknown,19,Jun,110,1,-1,0,Unknown,No,2023-06-19
46,Blue-Collar,Married,Secondary,No,4855,Yes,No,Cellular,10,Aug,1529,1,397,1,Failure,No,2023-08-10
47,Technician,Married,Tertiary,No,2408,No,No,Cellular,12,Aug,236,1,104,1,Success,No,2023-08-12
35,Management,Single,Tertiary,No,252,Yes,No,Cellular,8,Aug,89,2,-1,0,Unknown,No,2023-08-08
37,Blue-Collar,Married,Secondary,No,346,Yes,No,Cellular,17,Apr,390,1,316,1,Failure,No,2023-04-17
56,Admin.,Married,Secondary,No,45,No,No,Unknown,5,May,1467,1,-1,0,Unknown,Yes,2023-05-05
46,Admin.,Married,Secondary,No,556,Yes,Yes,Unknown,15,May,646,3,-1,0,Unknown,Yes,2023-05-15
44,Management,Divorced,Tertiary,No,-710,Yes,No,Cellular,10,Jul,183,1,-1,0,Unknown,No,2023-07-10
48,Technician,Single,Tertiary,No,-551,Yes,No,Cellular,11,May,168,2,-1,0,Unknown,No,2023-05-11
28,Blue-Collar,Single,Secondary,No,56,Yes,No,Unknown,23,May,66,1,-1,0,Unknown,No,2023-05-23
38,Entrepreneur,Married,Tertiary,No,1514,No,Yes,Cellular,21,Nov,160,3,120,3,Failure,No,2023-11-21
34,Management,Single,Tertiary,No,178,Yes,No,Cellular,15,May,14,2,-1,0,Unknown,No,2023-05-15
56,Technician,Married,Secondary,No,359,Yes,No,Unknown,6,Jun,220,4,-1,0,Unknown,No,2023-06-06
55,Retired,Divorced,Secondary,No,1580,No,Yes,Unknown,19,Jun,1007,1,-1,0,Unknown,Yes,2023-06-19
44,Blue-Collar,Divorced,Secondary,No,221,No,No,Cellular,30,Jul,149,13,-1,0,Unknown,No,2023-07-30
38,Technician,Married,Tertiary,No,1161,Yes,No,Unknown,8,May,665,1,-1,0,Unknown,No,2023-05-08
53,Retired,Married,Secondary,No,1278,Yes,No,Telephone,15,Jul,174,3,-1,0,Unknown,No,2023-07-15
41,Admin.,Single,Tertiary,No,982,No,No,Cellular,23,Jul,105,1,-1,0,Unknown,No,2023-07-23
34,Technician,Single,Secondary,No,16,No,No,Cellular,13,Aug,990,1,-1,0,Unknown,Yes,2023-08-13
34,Management,Single,Tertiary,No,1,No,No,Cellular,19,Nov,582,1,-1,0,Unknown,No,2023-11-19
35,Services,Married,Secondary,No,128,Yes,No,Cellular,12,May,136,1,-1,0,Unknown,No,2023-05-12
38,Entrepreneur,Single,Secondary,No,2543,No,No,Cellular,10,Aug,223,1,414,4,Failure,Yes,2023-08-10
42,Entrepreneur,Married,Tertiary,No,42045,No,No,Cellular,8,Aug,205,2,-1,0,Unknown,No,2023-08-08
56,Blue-Collar,Married,Primary,No,828,Yes,No,Cellular,14,May,214,1,349,1,Failure,No,2023-05-14
