Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
Mhl,Marshall Islands,1980,75-79 Years,Male,7,11024.0
Mhl,Marshall Islands,1980,75-79 Years,Female,3,7922.6
Mhl,Marshall Islands,1980,75-79 Years,Both,9,9902.2
Mhl,Marshall Islands,1980,80+ Years,Male,6,18836.3
Mhl,Marshall Islands,1980,80+ Years,Female,3,15428.8
Mhl,Marshall Islands,1980,80+ Years,Both,9,17574.2
Mhl,Marshall Islands,1980,All Ages,Male,151,910.4
Mhl,Marshall Islands,1980,All Ages,Female,82,550.1
Mhl,Marshall Islands,1980,All Ages,Both,233,739.5
Mhl,Marshall Islands,1990,0-6 Days,Male,19,88302.1
Mhl,Marshall Islands,1990,0-6 Days,Female,14,69293.4
Mhl,Marshall Islands,1990,0-6 Days,Both,32,81005.3
Mhl,Marshall Islands,1990,7-27 Days,Male,5,8069.9
Mhl,Marshall Islands,1990,7-27 Days,Female,4,7551.2
Mhl,Marshall Islands,1990,7-27 Days,Both,9,7751.9
Mhl,Marshall Islands,1990,28-364 Days,Male,17,1707.5
Mhl,Marshall Islands,1990,28-364 Days,Female,15,1621.2
Mhl,Marshall Islands,1990,28-364 Days,Both,31,1665.5
Mhl,Marshall Islands,1990,1-4 Years,Male,14,363.6
Mhl,Marshall Islands,1990,1-4 Years,Female,11,286.6
Mhl,Marshall Islands,1990,1-4 Years,Both,25,326.1
Mhl,Marshall Islands,1990,5-9 Years,Male,2,71.0
Mhl,Marshall Islands,1990,5-9 Years,Female,2,60.1
Mhl,Marshall Islands,1990,5-9 Years,Both,4,65.7
Mhl,Marshall Islands,1990,10-14 Years,Male,2,64.4
Mhl,Marshall Islands,1990,10-14 Years,Female,2,58.3
Mhl,Marshall Islands,1990,10-14 Years,Both,3,61.4
Mhl,Marshall Islands,1990,15-19 Years,Male,4,157.9
Mhl,Marshall Islands,1990,15-19 Years,Female,3,109.0
Mhl,Marshall Islands,1990,15-19 Years,Both,7,133.4
Mhl,Marshall Islands,1990,20-24 Years,Male,6,259.5
Mhl,Marshall Islands,1990,20-24 Years,Female,3,149.8
Mhl,Marshall Islands,1990,20-24 Years,Both,9,204.8
Mhl,Marshall Islands,1990,25-29 Years,Male,6,307.0
Mhl,Marshall Islands,1990,25-29 Years,Female,3,185.8
Mhl,Marshall Islands,1990,25-29 Years,Both,9,246.7
Mhl,Marshall Islands,1990,30-34 Years,Male,6,386.7
Mhl,Marshall Islands,1990,30-34 Years,Female,4,243.8
Mhl,Marshall Islands,1990,30-34 Years,Both,9,316.5
Mhl,Marshall Islands,1990,35-39 Years,Male,7,550.1
Mhl,Marshall Islands,1990,35-39 Years,Female,4,383.1
Mhl,Marshall Islands,1990,35-39 Years,Both,11,470.4
Mhl,Marshall Islands,1990,40-44 Years,Male,8,781.1
Mhl,Marshall Islands,1990,40-44 Years,Female,5,500.2
Mhl,Marshall Islands,1990,40-44 Years,Both,12,648.4
Mhl,Marshall Islands,1990,45-49 Years,Male,9,1139.4
Mhl,Marshall Islands,1990,45-49 Years,Female,5,702.7
Mhl,Marshall Islands,1990,45-49 Years,Both,14,938.6
Mhl,Marshall Islands,1990,50-54 Years,Male,12,1689.3
Mhl,Marshall Islands,1990,50-54 Years,Female,6,1057.8
Mhl,Marshall Islands,1990,50-54 Years,Both,18,1400.5
Mhl,Marshall Islands,1990,55-59 Years,Male,13,2424.1
Mhl,Marshall Islands,1990,55-59 Years,Female,6,1514.4
Mhl,Marshall Islands,1990,55-59 Years,Both,19,2018.6
Mhl,Marshall Islands,1990,60-64 Years,Male,15,3571.0
Mhl,Marshall Islands,1990,60-64 Years,Female,7,2303.5
Mhl,Marshall Islands,1990,60-64 Years,Both,22,3035.1
Mhl,Marshall Islands,1990,65-69 Years,Male,15,5078.5
Mhl,Marshall Islands,1990,65-69 Years,Female,7,3528.3
Mhl,Marshall Islands,1990,65-69 Years,Both,23,4453.5
Mhl,Marshall Islands,1990,70-74 Years,Male,14,7431.7
Mhl,Marshall Islands,1990,70-74 Years,Female,7,5530.1
Mhl,Marshall Islands,1990,70-74 Years,Both,22,6657.0
Mhl,Marshall Islands,1990,75-79 Years,Male,11,10611.3
Mhl,Marshall Islands,1990,75-79 Years,Female,6,8277.8
Mhl,Marshall Islands,1990,75-79 Years,Both,18,9654.9
Mhl,Marshall Islands,1990,80+ Years,Male,9,18414.1
Mhl,Marshall Islands,1990,80+ Years,Female,6,16118.5
Mhl,Marshall Islands,1990,80+ Years,Both,16,17227.9
Mhl,Marshall Islands,1990,All Ages,Male,193,794.9
Mhl,Marshall Islands,1990,All Ages,Female,120,527.8
Mhl,Marshall Islands,1990,All Ages,Both,314,665.6
Mhl,Marshall Islands,2000,0-6 Days,Male,18,84218.4
Mhl,Marshall Islands,2000,0-6 Days,Female,13,66257.2
Mhl,Marshall Islands,2000,0-6 Days,Both,31,77343.2
Mhl,Marshall Islands,2000,7-27 Days,Male,5,7423.5
Mhl,Marshall Islands,2000,7-27 Days,Female,4,6951.1
Mhl,Marshall Islands,2000,7-27 Days,Both,9,7133.3
Mhl,Marshall Islands,2000,28-364 Days,Male,15,1552.3
Mhl,Marshall Islands,2000,28-364 Days,Female,14,1478.7
Mhl,Marshall Islands,2000,28-364 Days,Both,29,1516.5
Mhl,Marshall Islands,2000,1-4 Years,Male,14,330.7
Mhl,Marshall Islands,2000,1-4 Years,Female,10,258.5
Mhl,Marshall Islands,2000,1-4 Years,Both,25,295.5
Mhl,Marshall Islands,2000,5-9 Years,Male,2,67.0
Mhl,Marshall Islands,2000,5-9 Years,Female,2,56.7
Mhl,Marshall Islands,2000,5-9 Years,Both,4,62.0
Mhl,Marshall Islands,2000,10-14 Years,Male,2,63.2
Mhl,Marshall Islands,2000,10-14 Years,Female,2,68.2
Mhl,Marshall Islands,2000,10-14 Years,Both,4,65.6
Mhl,Marshall Islands,2000,15-19 Years,Male,5,162.9
Mhl,Marshall Islands,2000,15-19 Years,Female,4,136.0
Mhl,Marshall Islands,2000,15-19 Years,Both,8,149.8
Mhl,Marshall Islands,2000,20-24 Years,Male,6,269.2
Mhl,Marshall Islands,2000,20-24 Years,Female,4,186.0
Mhl,Marshall Islands,2000,20-24 Years,Both,11,228.2
Mhl,Marshall Islands,2000,25-29 Years,Male,7,318.0
Mhl,Marshall Islands,2000,25-29 Years,Female,5,232.9
Mhl,Marshall Islands,2000,25-29 Years,Both,12,275.1
Mhl,Marshall Islands,2000,30-34 Years,Male,7,402.4
Mhl,Marshall Islands,2000,30-34 Years,Female,6,306.3
Mhl,Marshall Islands,2000,30-34 Years,Both,13,354.1
Mhl,Marshall Islands,2000,35-39 Years,Male,9,581.7
Mhl,Marshall Islands,2000,35-39 Years,Female,8,520.1
Mhl,Marshall Islands,2000,35-39 Years,Both,18,550.9
Mhl,Marshall Islands,2000,40-44 Years,Male,11,825.8
Mhl,Marshall Islands,2000,40-44 Years,Female,8,647.0
Mhl,Marshall Islands,2000,40-44 Years,Both,19,737.8
Mhl,Marshall Islands,2000,45-49 Years,Male,12,1203.3
Mhl,Marshall Islands,2000,45-49 Years,Female,8,880.1
Mhl,Marshall Islands,2000,45-49 Years,Both,21,1047.2
Mhl,Marshall Islands,2000,50-54 Years,Male,14,1780.1
Mhl,Marshall Islands,2000,50-54 Years,Female,10,1306.2
Mhl,Marshall Islands,2000,50-54 Years,Both,24,1549.8
Mhl,Marshall Islands,2000,55-59 Years,Male,15,2537.9
Mhl,Marshall Islands,2000,55-59 Years,Female,10,1843.4
Mhl,Marshall Islands,2000,55-59 Years,Both,25,2206.4
Mhl,Marshall Islands,2000,60-64 Years,Male,17,3727.9
Mhl,Marshall Islands,2000,60-64 Years,Female,12,2786.0
Mhl,Marshall Islands,2000,60-64 Years,Both,30,3272.6
Mhl,Marshall Islands,2000,65-69 Years,Male,16,5273.2
Mhl,Marshall Islands,2000,65-69 Years,Female,12,4201.5
Mhl,Marshall Islands,2000,65-69 Years,Both,28,4755.6
Mhl,Marshall Islands,2000,70-74 Years,Male,15,7669.2
Mhl,Marshall Islands,2000,70-74 Years,Female,12,6534.6
Mhl,Marshall Islands,2000,70-74 Years,Both,26,7118.8
Mhl,Marshall Islands,2000,75-79 Years,Male,12,10820.9
Mhl,Marshall Islands,2000,75-79 Years,Female,10,9595.3
Mhl,Marshall Islands,2000,75-79 Years,Both,21,10280.4
Mhl,Marshall Islands,2000,80+ Years,Male,13,18573.8
Mhl,Marshall Islands,2000,80+ Years,Female,12,17212.5
Mhl,Marshall Islands,2000,80+ Years,Both,25,17893.2
Mhl,Marshall Islands,2000,All Ages,Male,215,781.3
Mhl,Marshall Islands,2000,All Ages,Female,166,628.2
Mhl,Marshall Islands,2000,All Ages,Both,381,706.4
Mhl,Marshall Islands,2010,0-6 Days,Male,13,76765.8
Mhl,Marshall Islands,2010,0-6 Days,Female,10,61423.6
Mhl,Marshall Islands,2010,0-6 Days,Both,23,69327.1
Mhl,Marshall Islands,2010,7-27 Days,Male,3,6002.9
Mhl,Marshall Islands,2010,7-27 Days,Female,3,5702.8
Mhl,Marshall Islands,2010,7-27 Days,Both,6,5857.4
Mhl,Marshall Islands,2010,28-364 Days,Male,10,1226.1
Mhl,Marshall Islands,2010,28-364 Days,Female,9,1184.7
Mhl,Marshall Islands,2010,28-364 Days,Both,19,1206.7
Mhl,Marshall Islands,2010,1-4 Years,Male,10,266.7
Mhl,Marshall Islands,2010,1-4 Years,Female,7,206.2
Mhl,Marshall Islands,2010,1-4 Years,Both,17,237.3
Mhl,Marshall Islands,2010,5-9 Years,Male,2,58.2
Mhl,Marshall Islands,2010,5-9 Years,Female,2,49.3
Mhl,Marshall Islands,2010,5-9 Years,Both,4,53.9
Mhl,Marshall Islands,2010,10-14 Years,Male,2,57.9
Mhl,Marshall Islands,2010,10-14 Years,Female,2,61.3
Mhl,Marshall Islands,2010,10-14 Years,Both,5,59.5
Mhl,Marshall Islands,2010,15-19 Years,Male,6,160.8
Mhl,Marshall Islands,2010,15-19 Years,Female,4,125.7
Mhl,Marshall Islands,2010,15-19 Years,Both,10,143.8
Mhl,Marshall Islands,2010,20-24 Years,Male,8,267.8
Mhl,Marshall Islands,2010,20-24 Years,Female,5,169.1
Mhl,Marshall Islands,2010,20-24 Years,Both,13,219.8
Mhl,Marshall Islands,2010,25-29 Years,Male,8,315.8
Mhl,Marshall Islands,2010,25-29 Years,Female,5,210.6
Mhl,Marshall Islands,2010,25-29 Years,Both,14,264.6
Mhl,Marshall Islands,2010,30-34 Years,Male,9,401.0
Mhl,Marshall Islands,2010,30-34 Years,Female,6,279.1
Mhl,Marshall Islands,2010,30-34 Years,Both,15,340.9
Mhl,Marshall Islands,2010,35-39 Years,Male,12,589.8
Mhl,Marshall Islands,2010,35-39 Years,Female,10,484.5
Mhl,Marshall Islands,2010,35-39 Years,Both,21,536.6
Mhl,Marshall Islands,2010,40-44 Years,Male,14,837.5
Mhl,Marshall Islands,2010,40-44 Years,Female,11,608.9
Mhl,Marshall Islands,2010,40-44 Years,Both,25,721.6
Mhl,Marshall Islands,2010,45-49 Years,Male,18,1218.8
Mhl,Marshall Islands,2010,45-49 Years,Female,12,833.2
Mhl,Marshall Islands,2010,45-49 Years,Both,30,1024.1
Mhl,Marshall Islands,2010,50-54 Years,Male,20,1801.3
Mhl,Marshall Islands,2010,50-54 Years,Female,14,1240.4
Mhl,Marshall Islands,2010,50-54 Years,Both,34,1519.5
Mhl,Marshall Islands,2010,55-59 Years,Male,22,2564.2
Mhl,Marshall Islands,2010,55-59 Years,Female,15,1754.7
Mhl,Marshall Islands,2010,55-59 Years,Both,37,2162.0
Mhl,Marshall Islands,2010,60-64 Years,Male,23,3758.1
Mhl,Marshall Islands,2010,60-64 Years,Female,16,2646.4
Mhl,Marshall Islands,2010,60-64 Years,Both,39,3194.1
Mhl,Marshall Islands,2010,65-69 Years,Male,21,5302.6
Mhl,Marshall Islands,2010,65-69 Years,Female,17,4001.6
Mhl,Marshall Islands,2010,65-69 Years,Both,37,4636.8
Mhl,Marshall Islands,2010,70-74 Years,Male,20,7704.8
Mhl,Marshall Islands,2010,70-74 Years,Female,18,6234.8
Mhl,Marshall Islands,2010,70-74 Years,Both,38,6920.8
Mhl,Marshall Islands,2010,75-79 Years,Male,14,10869.1
Mhl,Marshall Islands,2010,75-79 Years,Female,15,9224.0
Mhl,Marshall Islands,2010,75-79 Years,Both,29,9996.6
Mhl,Marshall Islands,2010,80+ Years,Male,16,18558.7
Mhl,Marshall Islands,2010,80+ Years,Female,19,16887.0
Mhl,Marshall Islands,2010,80+ Years,Both,35,17602.3
Mhl,Marshall Islands,2010,All Ages,Male,251,768.3
Mhl,Marshall Islands,2010,All Ages,Female,201,635.1
Mhl,Marshall Islands,2010,All Ages,Both,451,702.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,0-6 Days,Male,505,136092.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,0-6 Days,Female,364,105599.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,0-6 Days,Both,869,121399.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,7-27 Days,Male,222,20233.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,7-27 Days,Female,188,18470.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,7-27 Days,Both,410,19383.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,28-364 Days,Male,715,4128.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,28-364 Days,Female,553,3431.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,28-364 Days,Both,1268,3792.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,1-4 Years,Male,244,323.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,1-4 Years,Female,226,322.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,1-4 Years,Both,470,322.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,5-9 Years,Male,94,108.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,5-9 Years,Female,53,64.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,5-9 Years,Both,148,86.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,10-14 Years,Male,57,65.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,10-14 Years,Female,34,41.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,10-14 Years,Both,91,54.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,15-19 Years,Male,80,94.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,15-19 Years,Female,34,42.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,15-19 Years,Both,114,69.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,20-24 Years,Male,78,105.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,20-24 Years,Female,49,70.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,20-24 Years,Both,127,88.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,25-29 Years,Male,69,123.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,25-29 Years,Female,54,99.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,25-29 Years,Both,123,111.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,30-34 Years,Male,76,137.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,30-34 Years,Female,54,99.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,30-34 Years,Both,130,118.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,35-39 Years,Male,134,244.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,35-39 Years,Female,95,174.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,35-39 Years,Both,229,209.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,40-44 Years,Male,169,365.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,40-44 Years,Female,120,253.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,40-44 Years,Both,290,308.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,45-49 Years,Male,227,601.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,45-49 Years,Female,146,366.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,45-49 Years,Both,373,480.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,50-54 Years,Male,235,933.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,50-54 Years,Female,145,565.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,50-54 Years,Both,380,747.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,55-59 Years,Male,464,1633.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,55-59 Years,Female,255,929.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,55-59 Years,Both,720,1287.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,60-64 Years,Male,625,2469.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,60-64 Years,Female,385,1652.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,60-64 Years,Both,1010,2077.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,65-69 Years,Male,680,3625.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,65-69 Years,Female,445,2492.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,65-69 Years,Both,1125,3073.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,70-74 Years,Male,697,5907.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,70-74 Years,Female,643,4970.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,70-74 Years,Both,1341,5417.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,75-79 Years,Male,632,10331.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,75-79 Years,Female,568,8597.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,75-79 Years,Both,1200,9431.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,80+ Years,Male,1631,21630.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,80+ Years,Female,1610,18085.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,80+ Years,Both,3241,19711.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,All Ages,Male,7635,954.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,All Ages,Female,6024,775.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1970,All Ages,Both,13659,866.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,0-6 Days,Male,431,117741.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,0-6 Days,Female,309,90778.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,0-6 Days,Both,740,104756.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,7-27 Days,Male,156,14416.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,7-27 Days,Female,140,13901.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,7-27 Days,Both,296,14168.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,28-364 Days,Male,505,2953.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,28-364 Days,Female,394,2473.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,28-364 Days,Both,899,2722.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,1-4 Years,Male,147,203.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,1-4 Years,Female,136,202.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,1-4 Years,Both,284,203.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,5-9 Years,Male,72,82.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,5-9 Years,Female,42,51.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,5-9 Years,Both,113,67.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,10-14 Years,Male,46,52.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,10-14 Years,Female,28,34.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,10-14 Years,Both,74,43.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,15-19 Years,Male,66,76.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,15-19 Years,Female,28,33.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,15-19 Years,Both,94,55.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,20-24 Years,Male,77,89.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,20-24 Years,Female,46,55.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,20-24 Years,Both,123,73.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,25-29 Years,Male,85,102.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,25-29 Years,Female,58,73.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,25-29 Years,Both,143,88.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,30-34 Years,Male,85,122.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,30-34 Years,Female,49,74.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,30-34 Years,Both,134,99.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,35-39 Years,Male,109,196.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,35-39 Years,Female,69,127.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,35-39 Years,Both,178,162.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,40-44 Years,Male,168,309.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,40-44 Years,Female,108,199.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,40-44 Years,Both,276,254.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,45-49 Years,Male,264,504.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,45-49 Years,Female,157,299.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,45-49 Years,Both,421,401.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,50-54 Years,Male,330,778.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,50-54 Years,Female,213,475.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,50-54 Years,Both,542,623.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,55-59 Years,Male,473,1368.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,55-59 Years,Female,297,798.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,55-59 Years,Both,770,1073.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,60-64 Years,Male,439,2162.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,60-64 Years,Female,298,1377.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,60-64 Years,Both,737,1757.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,65-69 Years,Male,803,3264.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,65-69 Years,Female,549,2189.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,65-69 Years,Both,1351,2721.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,70-74 Years,Male,923,5292.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,70-74 Years,Female,734,4316.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,70-74 Years,Both,1658,4810.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,75-79 Years,Male,1094,9348.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,75-79 Years,Female,980,7664.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,75-79 Years,Both,2075,8469.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,80+ Years,Male,1317,19453.3
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,80+ Years,Female,1364,16668.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,80+ Years,Both,2681,17929.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,All Ages,Male,7590,835.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,All Ages,Female,5998,677.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1980,All Ages,Both,13588,757.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,0-6 Days,Male,290,89261.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,0-6 Days,Female,206,68106.4
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,0-6 Days,Both,496,79072.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,7-27 Days,Male,81,8384.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,7-27 Days,Female,75,8328.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,7-27 Days,Both,156,8357.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,28-364 Days,Male,246,1590.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,28-364 Days,Female,199,1386.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,28-364 Days,Both,445,1492.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,1-4 Years,Male,72,106.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,1-4 Years,Female,64,101.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,1-4 Years,Both,137,104.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,5-9 Years,Male,49,57.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,5-9 Years,Female,29,35.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,5-9 Years,Both,78,46.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,10-14 Years,Male,36,41.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,10-14 Years,Female,23,27.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,10-14 Years,Both,59,34.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,15-19 Years,Male,61,74.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,15-19 Years,Female,23,29.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,15-19 Years,Both,84,53.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,20-24 Years,Male,71,88.8
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,20-24 Years,Female,37,47.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,20-24 Years,Both,108,68.6
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,25-29 Years,Male,80,101.5
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,25-29 Years,Female,47,61.9
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,25-29 Years,Both,127,82.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,30-34 Years,Male,96,122.0
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,30-34 Years,Female,48,64.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,30-34 Years,Both,144,93.7
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,35-39 Years,Male,152,203.1
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,35-39 Years,Female,85,116.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,35-39 Years,Both,237,160.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,40-44 Years,Male,194,319.2
Mkd,"Macedonia, The Former Yugoslav Republic Of",1990,40-44 Years,Female,112,185.0
