Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2023-08-06,Central,Printer,13,69.97,Store A,Wholesale,0.05,Alice,864.1295,Debit Card,Unknown,0,Reg100928,Cust 3106,27.66,2023-08-06,2023-08-12,Cameron
2024-11-26,East,Tablet,7,438.33,Store C,Retail,0.1,Frank,2761.479,Cash,Unknown,1,Reg100929,Cust 3259,11.57,2024-11-26,2024-11-30,Eric
2025-02-06,East,Laptop,7,241.81,Store C,Wholesale,0.1,Alice,1523.403,Debit Card,Freeship,0,Reg100930,Cust 7107,32.94,2025-02-06,2025-02-10,Eric
2025-03-20,East,Desk,3,466.64,Store A,Retail,0.15,Bob,1189.932,Online,Freeship,0,Reg100931,Cust 7542,30.33,2025-03-20,2025-03-26,Eric
2024-09-10,South,Monitor,9,472.84,Store D,Retail,0.05,Alice,4042.781999999999,Credit Card,Winter15,0,Reg100932,Cust 6330,48.13,2024-09-10,2024-09-12,Sophie
2025-02-20,South,Chair,19,586.49,Store A,Wholesale,0.1,Eva,10028.979,Cash,Save10,0,Reg100933,Cust 1469,19.85,2025-02-20,2025-03-02,Sophie
2023-01-20,East,Chair,15,462.85,Store A,Retail,0.15,Diana,5901.3375,Credit Card,Unknown,0,Reg100934,Cust 3698,46.12,2023-01-20,2023-01-26,Eric
2024-03-03,East,Laptop,1,176.17,Store C,Retail,0.05,Alice,167.3615,Debit Card,Unknown,1,Reg100935,Cust 9833,35.77,2024-03-03,2024-03-06,Eric
2023-11-27,West,Printer,1,71.24,Store A,Retail,0.1,Carlos,64.116,Debit Card,Unknown,1,Reg100936,Cust 1074,43.69,2023-11-27,2023-12-03,Wendy
2024-11-10,East,Laptop,6,62.43,Store A,Wholesale,0.0,Diana,374.58,Gift Card,Winter15,0,Reg100937,Cust 7891,17.85,2024-11-10,2024-11-18,Eric
2025-02-04,Central,Tablet,7,569.89,Store D,Wholesale,0.1,Alice,3590.307,Cash,Save10,0,Reg100938,Cust 3373,26.81,2025-02-04,2025-02-08,Cameron
2024-02-21,East,Desk,5,34.06,Store D,Wholesale,0.05,Diana,161.785,Gift Card,Unknown,0,Reg100939,Cust 9045,19.72,2024-02-21,2024-03-02,Eric
2023-03-24,East,Desk,17,502.6,Store A,Wholesale,0.1,Frank,7689.780000000001,Cash,Unknown,0,Reg100940,Cust 9197,15.38,2023-03-24,2023-03-29,Eric
2024-05-05,South,Printer,3,89.72,Store D,Wholesale,0.1,Alice,242.244,Gift Card,Winter15,0,Reg100941,Cust 6920,32.67,2024-05-05,2024-05-13,Sophie
2024-10-04,South,Laptop,18,403.53,Store D,Wholesale,0.1,Alice,6537.186,Online,Unknown,0,Reg100942,Cust 9652,35.73,2024-10-04,2024-10-07,Sophie
2025-01-04,South,Chair,2,194.97,Store A,Retail,0.0,Diana,389.94,Credit Card,Save10,0,Reg100943,Cust 4189,9.89,2025-01-04,2025-01-14,Sophie
2024-12-23,Central,Printer,12,171.91,Store B,Retail,0.05,Eva,1959.774,Credit Card,Winter15,0,Reg100944,Cust 6267,34.36,2024-12-23,2025-01-02,Cameron
2023-01-29,Central,Laptop,17,535.88,Store A,Wholesale,0.05,Bob,8654.462,Gift Card,Unknown,0,Reg100945,Cust 7753,26.12,2023-01-29,2023-02-08,Cameron
2024-08-11,West,Chair,12,248.13,Store A,Retail,0.05,Alice,2828.682,Cash,Freeship,0,Reg100946,Cust 2789,26.03,2024-08-11,2024-08-17,Wendy
2023-11-25,North,Phone,2,482.1,Store C,Retail,0.0,Carlos,964.2,Online,Freeship,0,Reg100947,Cust 3527,45.35,2023-11-25,2023-11-30,Ryan
2025-03-04,North,Monitor,18,382.01,Store D,Wholesale,0.1,Alice,6188.562000000001,Online,Save10,0,Reg100948,Cust 9538,36.55,2025-03-04,2025-03-08,Ryan
2025-02-21,North,Phone,13,135.98,Store C,Wholesale,0.0,Frank,1767.74,Online,Winter15,0,Reg100949,Cust 7195,28.35,2025-02-21,2025-03-01,Ryan
2025-02-26,East,Desk,9,562.54,Store A,Wholesale,0.0,Alice,5062.86,Credit Card,Freeship,0,Reg100950,Cust 8929,30.27,2025-02-26,2025-02-28,Eric
2024-03-29,East,Monitor,6,509.48,Store B,Wholesale,0.0,Alice,3056.88,Debit Card,Winter15,0,Reg100951,Cust 8931,35.92,2024-03-29,2024-04-06,Eric
2025-05-28,West,Desk,3,470.09,Store B,Wholesale,0.0,Eva,1410.27,Gift Card,Unknown,0,Reg100952,Cust 1424,38.29,2025-05-28,2025-06-01,Wendy
2024-05-24,West,Printer,10,280.8,Store C,Retail,0.0,Alice,2808.0,Credit Card,Save10,0,Reg100953,Cust 6723,49.98,2024-05-24,2024-05-30,Wendy
2023-05-12,South,Chair,9,251.43,Store C,Retail,0.1,Frank,2036.583,Credit Card,Unknown,0,Reg100954,Cust 8850,22.57,2023-05-12,2023-05-17,Sophie
2023-10-11,South,Phone,4,408.28,Store A,Retail,0.15,Alice,1388.152,Cash,Winter15,0,Reg100955,Cust 1722,5.38,2023-10-11,2023-10-15,Sophie
2024-01-25,North,Printer,2,27.43,Store B,Retail,0.15,Frank,46.631,Online,Winter15,0,Reg100956,Cust 1211,6.15,2024-01-25,2024-02-01,Ryan
2023-02-03,East,Phone,11,321.72,Store A,Retail,0.1,Carlos,3185.028,Online,Winter15,1,Reg100957,Cust 9384,17.94,2023-02-03,2023-02-06,Eric
2024-07-08,North,Desk,5,186.32,Store A,Wholesale,0.1,Carlos,838.4399999999999,Gift Card,Winter15,0,Reg100958,Cust 3809,17.09,2024-07-08,2024-07-14,Ryan
2025-05-31,South,Monitor,3,390.28,Store B,Retail,0.0,Frank,1170.84,Online,Winter15,1,Reg100959,Cust 9338,45.22,2025-05-31,2025-06-10,Sophie
2023-11-09,South,Monitor,13,174.9,Store A,Wholesale,0.15,Carlos,1932.645,Online,Winter15,0,Reg100960,Cust 1822,31.26,2023-11-09,2023-11-12,Sophie
2023-07-06,North,Chair,8,419.13,Store A,Retail,0.1,Alice,3017.736,Online,Unknown,1,Reg100961,Cust 8260,11.02,2023-07-06,2023-07-10,Ryan
2023-07-14,North,Chair,12,116.96,Store D,Wholesale,0.0,Alice,1403.52,Gift Card,Winter15,0,Reg100962,Cust 7088,22.04,2023-07-14,2023-07-22,Ryan
2023-11-13,West,Chair,11,323.72,Store A,Wholesale,0.1,Bob,3204.828,Gift Card,Winter15,0,Reg100963,Cust 4969,7.52,2023-11-13,2023-11-15,Wendy
2025-02-02,West,Tablet,11,155.49,Store D,Retail,0.05,Frank,1624.8705,Cash,Unknown,0,Reg100964,Cust 9046,47.01,2025-02-02,2025-02-12,Wendy
2024-05-06,South,Printer,20,270.2,Store A,Wholesale,0.0,Diana,5404.0,Credit Card,Winter15,0,Reg100965,Cust 6859,6.8,2024-05-06,2024-05-15,Sophie
2024-10-17,South,Printer,15,482.08,Store D,Retail,0.1,Eva,6508.08,Debit Card,Freeship,1,Reg100966,Cust 2800,13.35,2024-10-17,2024-10-19,Sophie
2025-01-29,North,Laptop,11,431.51,Store C,Wholesale,0.1,Carlos,4271.949,Debit Card,Save10,0,Reg100967,Cust 1146,22.83,2025-01-29,2025-02-05,Ryan
2025-03-23,Central,Chair,5,302.76,Store D,Wholesale,0.0,Carlos,1513.8,Gift Card,Freeship,1,Reg100968,Cust 6447,46.69,2025-03-23,2025-03-29,Cameron
2024-04-11,West,Chair,19,344.92,Store C,Wholesale,0.0,Eva,6553.48,Cash,Winter15,0,Reg100969,Cust 8519,6.91,2024-04-11,2024-04-20,Wendy
2024-05-03,Central,Chair,7,511.46,Store C,Retail,0.1,Eva,3222.198,Cash,Freeship,0,Reg100970,Cust 3422,19.2,2024-05-03,2024-05-12,Cameron
2024-10-14,East,Monitor,7,150.6,Store A,Wholesale,0.15,Bob,896.07,Cash,Winter15,1,Reg100971,Cust 9638,15.52,2024-10-14,2024-10-21,Eric
2024-02-08,West,Phone,8,158.02,Store C,Wholesale,0.15,Diana,1074.536,Credit Card,Freeship,0,Reg100972,Cust 6438,47.43,2024-02-08,2024-02-13,Wendy
2023-05-10,Central,Tablet,2,536.18,Store B,Retail,0.1,Frank,965.1239999999999,Credit Card,Freeship,0,Reg100973,Cust 1724,34.75,2023-05-10,2023-05-13,Cameron
2023-03-03,North,Chair,16,571.26,Store C,Wholesale,0.15,Bob,7769.136,Gift Card,Save10,0,Reg100974,Cust 7808,6.13,2023-03-03,2023-03-12,Ryan
2025-05-21,Central,Tablet,12,134.42,Store D,Retail,0.1,Diana,1451.736,Gift Card,Freeship,0,Reg100975,Cust 3045,33.98,2025-05-21,2025-05-27,Cameron
2025-04-30,Central,Laptop,5,563.7,Store A,Retail,0.0,Bob,2818.5,Online,Save10,0,Reg100976,Cust 7348,29.28,2025-04-30,2025-05-07,Cameron
2023-04-02,North,Phone,11,546.57,Store D,Retail,0.15,Bob,5110.4295,Credit Card,Save10,1,Reg100977,Cust 5666,24.77,2023-04-02,2023-04-04,Ryan
2024-08-26,North,Monitor,9,364.88,Store C,Wholesale,0.05,Bob,3119.724,Cash,Save10,0,Reg100978,Cust 4002,40.26,2024-08-26,2024-09-05,Ryan
2023-11-10,South,Monitor,7,368.27,Store C,Wholesale,0.15,Carlos,2191.2065,Online,Winter15,0,Reg100979,Cust 6675,28.98,2023-11-10,2023-11-20,Sophie
2025-01-27,Central,Printer,20,537.28,Store C,Wholesale,0.0,Frank,10745.6,Online,Unknown,1,Reg100980,Cust 5462,15.6,2025-01-27,2025-02-02,Cameron
2024-04-26,South,Phone,3,103.09,Store D,Wholesale,0.0,Carlos,309.27,Gift Card,Save10,1,Reg100981,Cust 3471,46.47,2024-04-26,2024-04-30,Sophie
2023-11-27,East,Tablet,9,97.56,Store A,Wholesale,0.0,Alice,878.04,Online,Unknown,0,Reg100982,Cust 1603,48.84,2023-11-27,2023-12-01,Eric
2023-03-30,Central,Tablet,10,338.75,Store A,Wholesale,0.15,Carlos,2879.375,Cash,Winter15,1,Reg100983,Cust 7758,36.56,2023-03-30,2023-04-06,Cameron
2024-03-04,North,Desk,2,239.04,Store A,Wholesale,0.0,Bob,478.08,Debit Card,Save10,1,Reg100984,Cust 3396,43.84,2024-03-04,2024-03-11,Ryan
2023-07-11,South,Laptop,14,362.44,Store C,Wholesale,0.1,Bob,4566.744,Cash,Winter15,0,Reg100985,Cust 4797,36.73,2023-07-11,2023-07-15,Sophie
2024-09-20,West,Monitor,6,551.13,Store D,Retail,0.0,Carlos,3306.78,Gift Card,Freeship,0,Reg100986,Cust 1113,14.67,2024-09-20,2024-09-29,Wendy
2025-02-18,West,Laptop,1,82.06,Store D,Retail,0.1,Eva,73.854,Credit Card,Freeship,0,Reg100987,Cust 8843,11.11,2025-02-18,2025-02-24,Wendy
2024-07-16,East,Tablet,7,498.46,Store C,Wholesale,0.15,Carlos,2965.837,Gift Card,Unknown,0,Reg100988,Cust 7505,42.72,2024-07-16,2024-07-20,Eric
2023-11-23,East,Chair,2,253.41,Store D,Retail,0.1,Frank,456.138,Cash,Freeship,0,Reg100989,Cust 9490,49.64,2023-11-23,2023-11-25,Eric
2023-09-07,South,Phone,16,144.07,Store D,Wholesale,0.1,Eva,2074.608,Debit Card,Freeship,0,Reg100990,Cust 8631,7.33,2023-09-07,2023-09-09,Sophie
2024-02-01,West,Monitor,11,201.09,Store C,Retail,0.15,Carlos,1880.1915,Cash,Unknown,1,Reg100991,Cust 6986,48.42,2024-02-01,2024-02-04,Wendy
2025-05-08,South,Chair,11,585.45,Store D,Wholesale,0.1,Alice,5795.955000000001,Credit Card,Winter15,0,Reg100992,Cust 9636,36.59,2025-05-08,2025-05-12,Sophie
2025-01-17,North,Laptop,3,448.77,Store A,Retail,0.0,Alice,1346.31,Online,Freeship,0,Reg100993,Cust 7367,28.5,2025-01-17,2025-01-24,Ryan
2023-09-02,East,Monitor,9,184.43,Store D,Wholesale,0.0,Carlos,1659.87,Online,Winter15,0,Reg100994,Cust 1943,30.78,2023-09-02,2023-09-08,Eric
2023-06-23,Central,Laptop,16,594.1,Store D,Retail,0.0,Bob,9505.6,Gift Card,Freeship,0,Reg100995,Cust 6368,18.2,2023-06-23,2023-07-01,Cameron
2024-01-20,East,Laptop,19,482.07,Store B,Wholesale,0.1,Bob,8243.397,Credit Card,Unknown,0,Reg100996,Cust 9724,25.96,2024-01-20,2024-01-26,Eric
2024-06-26,East,Chair,20,75.45,Store B,Wholesale,0.05,Eva,1433.55,Credit Card,Save10,0,Reg100997,Cust 1983,44.77,2024-06-26,2024-07-06,Eric
2024-12-12,Central,Monitor,2,494.22,Store C,Retail,0.1,Carlos,889.5960000000001,Gift Card,Freeship,0,Reg100998,Cust 8723,13.45,2024-12-12,2024-12-17,Cameron
2024-02-21,East,Laptop,15,112.82,Store B,Wholesale,0.05,Frank,1607.685,Credit Card,Winter15,0,Reg100999,Cust 1901,18.21,2024-02-21,2024-03-01,Eric
2023-07-18,East,Desk,3,121.56,Store D,Wholesale,0.0,Eva,364.68,Debit Card,Winter15,0,Reg101000,Cust 9682,29.06,2023-07-18,2023-07-25,Eric
2024-10-02,North,Desk,12,465.94,Store D,Wholesale,0.0,Alice,5591.28,Credit Card,Winter15,0,Reg101001,Cust 5413,34.16,2024-10-02,2024-10-06,Ryan
2024-12-01,West,Phone,12,187.8,Store D,Wholesale,0.15,Diana,1915.56,Online,Freeship,0,Reg101002,Cust 9590,17.74,2024-12-01,2024-12-04,Wendy
2024-09-03,East,Desk,1,561.3,Store D,Retail,0.15,Frank,477.105,Gift Card,Unknown,0,Reg101003,Cust 9379,5.19,2024-09-03,2024-09-12,Eric
2025-02-22,West,Printer,7,178.26,Store C,Retail,0.15,Bob,1060.647,Online,Freeship,0,Reg101004,Cust 4722,44.91,2025-02-22,2025-03-01,Wendy
2025-05-11,West,Monitor,20,552.83,Store D,Retail,0.15,Eva,9398.11,Online,Freeship,1,Reg101005,Cust 7152,20.5,2025-05-11,2025-05-13,Wendy
2024-12-20,Central,Tablet,2,458.25,Store B,Wholesale,0.0,Eva,916.5,Gift Card,Save10,0,Reg101006,Cust 7255,25.94,2024-12-20,2024-12-29,Cameron
2023-04-18,East,Laptop,2,129.43,Store D,Retail,0.05,Alice,245.917,Debit Card,Freeship,0,Reg101007,Cust 9593,6.91,2023-04-18,2023-04-21,Eric
2024-08-29,East,Printer,19,448.21,Store C,Wholesale,0.1,Alice,7664.391,Debit Card,Winter15,0,Reg101008,Cust 3829,30.71,2024-08-29,2024-09-03,Eric
2023-09-03,North,Desk,16,440.48,Store B,Retail,0.05,Frank,6695.296,Cash,Freeship,1,Reg101009,Cust 2561,26.87,2023-09-03,2023-09-10,Ryan
2025-05-19,East,Laptop,8,262.62,Store C,Wholesale,0.0,Alice,2100.96,Cash,Freeship,1,Reg101010,Cust 8387,36.73,2025-05-19,2025-05-24,Eric
2023-06-18,East,Tablet,15,124.91,Store A,Wholesale,0.1,Eva,1686.285,Gift Card,Freeship,0,Reg101011,Cust 2860,31.95,2023-06-18,2023-06-26,Eric
2025-06-18,West,Monitor,9,391.0,Store D,Wholesale,0.1,Eva,3167.1,Debit Card,Winter15,0,Reg101012,Cust 7794,46.76,2025-06-18,2025-06-22,Wendy
2024-09-29,South,Laptop,12,204.15,Store C,Retail,0.05,Alice,2327.31,Debit Card,Freeship,1,Reg101013,Cust 6075,26.4,2024-09-29,2024-10-07,Sophie
2024-02-25,East,Laptop,20,13.64,Store C,Retail,0.15,Frank,231.88,Credit Card,Save10,0,Reg101014,Cust 4337,33.6,2024-02-25,2024-03-04,Eric
2024-03-21,North,Printer,14,524.9,Store C,Wholesale,0.05,Alice,6981.169999999999,Cash,Freeship,1,Reg101015,Cust 2540,20.23,2024-03-21,2024-03-30,Ryan
2024-02-03,North,Laptop,8,143.95,Store B,Retail,0.1,Diana,1036.44,Cash,Save10,0,Reg101016,Cust 3944,28.09,2024-02-03,2024-02-09,Ryan
2023-11-21,South,Laptop,2,576.84,Store D,Retail,0.1,Frank,1038.312,Credit Card,Freeship,0,Reg101017,Cust 8876,43.32,2023-11-21,2023-11-24,Sophie
2023-01-10,West,Chair,14,250.98,Store C,Retail,0.0,Eva,3513.72,Debit Card,Unknown,0,Reg101018,Cust 3286,14.94,2023-01-10,2023-01-18,Wendy
2023-02-06,Central,Phone,7,335.41,Store C,Retail,0.0,Bob,2347.87,Online,Save10,0,Reg101019,Cust 4990,18.91,2023-02-06,2023-02-10,Cameron
2025-04-10,North,Printer,11,204.5,Store A,Retail,0.0,Eva,2249.5,Debit Card,Winter15,0,Reg101020,Cust 8706,13.82,2025-04-10,2025-04-20,Ryan
2024-02-14,East,Tablet,1,542.63,Store A,Retail,0.05,Carlos,515.4984999999999,Credit Card,Unknown,0,Reg101021,Cust 2608,33.2,2024-02-14,2024-02-21,Eric
2025-05-26,East,Phone,1,204.54,Store D,Retail,0.1,Carlos,184.086,Online,Unknown,1,Reg101022,Cust 3290,17.76,2025-05-26,2025-05-29,Eric
2023-09-12,West,Chair,10,419.58,Store A,Wholesale,0.15,Eva,3566.43,Debit Card,Freeship,0,Reg101023,Cust 3892,13.09,2023-09-12,2023-09-19,Wendy
2023-05-17,East,Desk,7,87.88,Store C,Wholesale,0.15,Alice,522.886,Online,Winter15,1,Reg101024,Cust 6979,22.2,2023-05-17,2023-05-26,Eric
2024-01-29,West,Printer,7,386.88,Store B,Wholesale,0.05,Carlos,2572.752,Cash,Save10,0,Reg101025,Cust 9375,38.46,2024-01-29,2024-01-31,Wendy
2025-05-09,North,Desk,4,242.8,Store D,Wholesale,0.05,Diana,922.64,Debit Card,Freeship,0,Reg101026,Cust 9311,30.03,2025-05-09,2025-05-18,Ryan
2024-04-05,East,Printer,4,410.59,Store A,Retail,0.0,Eva,1642.36,Cash,Unknown,0,Reg101027,Cust 4097,17.36,2024-04-05,2024-04-09,Eric
2024-08-01,South,Chair,3,10.93,Store D,Wholesale,0.15,Eva,27.8715,Cash,Freeship,0,Reg101028,Cust 6145,19.01,2024-08-01,2024-08-10,Sophie
2024-07-10,South,Chair,20,150.16,Store C,Wholesale,0.0,Bob,3003.2,Cash,Unknown,0,Reg101029,Cust 8124,41.66,2024-07-10,2024-07-12,Sophie
2024-06-15,East,Chair,1,394.41,Store B,Retail,0.1,Alice,354.9690000000001,Gift Card,Winter15,0,Reg101030,Cust 7826,6.37,2024-06-15,2024-06-20,Eric
2024-05-22,East,Monitor,6,535.38,Store C,Wholesale,0.15,Alice,2730.438,Online,Unknown,0,Reg101031,Cust 3472,48.66,2024-05-22,2024-05-29,Eric
2024-01-14,East,Monitor,19,407.82,Store D,Retail,0.05,Diana,7361.151,Gift Card,Freeship,0,Reg101032,Cust 4266,38.98,2024-01-14,2024-01-18,Eric
2024-10-31,North,Tablet,16,120.83,Store B,Retail,0.05,Carlos,1836.616,Cash,Winter15,1,Reg101033,Cust 8492,39.64,2024-10-31,2024-11-02,Ryan
2024-04-23,West,Printer,7,39.53,Store D,Retail,0.1,Carlos,249.039,Debit Card,Winter15,0,Reg101034,Cust 7354,18.16,2024-04-23,2024-04-29,Wendy
2023-06-14,South,Tablet,2,224.08,Store A,Retail,0.05,Frank,425.752,Credit Card,Winter15,0,Reg101035,Cust 6672,47.35,2023-06-14,2023-06-20,Sophie
2024-02-28,North,Printer,11,382.08,Store D,Wholesale,0.05,Frank,3992.736,Cash,Winter15,0,Reg101036,Cust 5589,5.95,2024-02-28,2024-03-02,Ryan
2024-06-19,South,Printer,9,88.49,Store D,Wholesale,0.05,Diana,756.5894999999999,Online,Unknown,0,Reg101037,Cust 2770,35.6,2024-06-19,2024-06-26,Sophie
2023-03-18,Central,Tablet,20,139.1,Store C,Wholesale,0.05,Carlos,2642.9,Online,Freeship,0,Reg101038,Cust 7206,30.22,2023-03-18,2023-03-20,Cameron
2023-03-21,West,Desk,19,322.35,Store D,Wholesale,0.1,Alice,5512.185,Debit Card,Winter15,0,Reg101039,Cust 1580,30.06,2023-03-21,2023-03-31,Wendy
2024-05-28,East,Printer,16,334.55,Store B,Wholesale,0.1,Eva,4817.52,Credit Card,Save10,0,Reg101040,Cust 5313,37.42,2024-05-28,2024-06-01,Eric
2023-03-27,West,Desk,20,332.48,Store B,Wholesale,0.0,Eva,6649.6,Online,Save10,1,Reg101041,Cust 4209,7.79,2023-03-27,2023-03-30,Wendy
2023-06-19,Central,Printer,1,123.4,Store A,Retail,0.0,Eva,123.4,Cash,Unknown,1,Reg101042,Cust 5861,12.63,2023-06-19,2023-06-25,Cameron
2023-10-31,South,Laptop,3,88.26,Store D,Wholesale,0.05,Bob,251.541,Debit Card,Freeship,0,Reg101043,Cust 6348,46.45,2023-10-31,2023-11-07,Sophie
2023-07-11,West,Phone,13,50.51,Store D,Wholesale,0.1,Alice,590.967,Debit Card,Winter15,0,Reg101044,Cust 5210,40.57,2023-07-11,2023-07-18,Wendy
2023-05-19,South,Monitor,11,237.99,Store D,Wholesale,0.05,Bob,2486.9955,Debit Card,Freeship,0,Reg101045,Cust 7325,44.7,2023-05-19,2023-05-28,Sophie
2023-08-05,North,Chair,7,294.95,Store D,Wholesale,0.0,Frank,2064.65,Online,Freeship,0,Reg101046,Cust 5818,15.78,2023-08-05,2023-08-10,Ryan
2023-03-24,West,Desk,8,384.3,Store C,Wholesale,0.1,Frank,2766.96,Gift Card,Freeship,0,Reg101047,Cust 7773,48.83,2023-03-24,2023-04-03,Wendy
2025-02-14,West,Monitor,1,378.35,Store C,Wholesale,0.05,Diana,359.4325,Cash,Freeship,0,Reg101048,Cust 3960,20.97,2025-02-14,2025-02-17,Wendy
2024-12-14,North,Desk,1,461.35,Store D,Retail,0.0,Bob,461.35,Debit Card,Freeship,1,Reg101049,Cust 4496,43.74,2024-12-14,2024-12-16,Ryan
2023-06-28,South,Printer,20,354.9,Store A,Wholesale,0.0,Bob,7098.0,Gift Card,Winter15,0,Reg101050,Cust 3875,43.24,2023-06-28,2023-07-01,Sophie
2023-01-24,West,Desk,7,438.41,Store C,Retail,0.1,Diana,2761.983,Debit Card,Save10,1,Reg101051,Cust 7232,47.77,2023-01-24,2023-01-28,Wendy
2024-06-21,Central,Tablet,14,542.6,Store C,Retail,0.05,Eva,7216.58,Debit Card,Unknown,0,Reg101052,Cust 2137,44.76,2024-06-21,2024-06-30,Cameron
2025-04-09,North,Printer,3,238.82,Store C,Retail,0.1,Bob,644.8140000000001,Gift Card,Winter15,0,Reg101053,Cust 4537,37.07,2025-04-09,2025-04-18,Ryan
2025-01-11,North,Tablet,16,332.19,Store C,Retail,0.1,Eva,4783.536,Credit Card,Save10,1,Reg101054,Cust 6274,34.97,2025-01-11,2025-01-19,Ryan
2024-07-13,Central,Printer,9,454.6,Store D,Wholesale,0.05,Carlos,3886.83,Debit Card,Unknown,0,Reg101055,Cust 3810,32.86,2024-07-13,2024-07-20,Cameron
2025-01-04,West,Printer,6,540.54,Store A,Retail,0.05,Carlos,3081.078,Debit Card,Save10,0,Reg101056,Cust 5002,19.77,2025-01-04,2025-01-10,Wendy
2023-10-25,West,Desk,14,147.37,Store D,Wholesale,0.15,Frank,1753.703,Debit Card,Winter15,1,Reg101057,Cust 8551,45.75,2023-10-25,2023-10-31,Wendy
2023-09-30,South,Laptop,7,421.12,Store D,Wholesale,0.15,Diana,2505.664,Gift Card,Unknown,0,Reg101058,Cust 8837,44.49,2023-09-30,2023-10-02,Sophie
2023-03-16,North,Phone,20,436.32,Store D,Retail,0.0,Diana,8726.4,Credit Card,Freeship,1,Reg101059,Cust 6523,37.49,2023-03-16,2023-03-26,Ryan
2023-07-26,North,Laptop,18,436.83,Store A,Wholesale,0.1,Bob,7076.646,Credit Card,Save10,0,Reg101060,Cust 1947,28.8,2023-07-26,2023-08-02,Ryan
2023-07-10,East,Monitor,2,327.57,Store A,Retail,0.05,Diana,622.3829999999999,Debit Card,Unknown,0,Reg101061,Cust 3440,19.49,2023-07-10,2023-07-19,Eric
2024-08-06,East,Printer,18,166.92,Store C,Wholesale,0.05,Alice,2854.332,Gift Card,Winter15,0,Reg101062,Cust 4102,9.35,2024-08-06,2024-08-16,Eric
2024-07-16,Central,Phone,14,300.38,Store A,Retail,0.1,Alice,3784.788,Online,Unknown,0,Reg101063,Cust 4145,38.6,2024-07-16,2024-07-19,Cameron
2024-01-31,North,Printer,5,232.29,Store A,Wholesale,0.0,Alice,1161.45,Online,Unknown,1,Reg101064,Cust 5206,42.38,2024-01-31,2024-02-09,Ryan
2023-04-22,Central,Tablet,1,173.44,Store A,Retail,0.0,Bob,173.44,Gift Card,Freeship,0,Reg101065,Cust 4022,32.83,2023-04-22,2023-04-24,Cameron
2025-02-04,East,Phone,9,256.14,Store A,Retail,0.15,Frank,1959.471,Credit Card,Save10,1,Reg101066,Cust 8676,5.21,2025-02-04,2025-02-07,Eric
2024-08-25,Central,Laptop,12,461.3,Store D,Wholesale,0.15,Diana,4705.26,Gift Card,Freeship,0,Reg101067,Cust 7492,8.6,2024-08-25,2024-09-03,Cameron
2023-08-30,East,Phone,1,193.08,Store A,Wholesale,0.05,Frank,183.426,Online,Save10,0,Reg101068,Cust 3150,23.99,2023-08-30,2023-09-05,Eric
2023-09-06,West,Chair,3,312.97,Store C,Retail,0.05,Eva,891.9645,Credit Card,Unknown,1,Reg101069,Cust 7872,20.06,2023-09-06,2023-09-12,Wendy
2025-05-13,South,Laptop,6,214.14,Store D,Wholesale,0.05,Diana,1220.598,Cash,Freeship,0,Reg101070,Cust 8762,44.86,2025-05-13,2025-05-21,Sophie
2023-10-29,North,Phone,4,59.8,Store D,Retail,0.1,Frank,215.28,Online,Freeship,0,Reg101071,Cust 4004,42.59,2023-10-29,2023-11-06,Ryan
2024-06-12,East,Laptop,9,418.0,Store C,Wholesale,0.0,Bob,3762.0,Credit Card,Winter15,0,Reg101072,Cust 2781,30.45,2024-06-12,2024-06-18,Eric
2023-02-02,South,Chair,1,80.96,Store A,Wholesale,0.0,Bob,80.96,Credit Card,Freeship,0,Reg101073,Cust 9982,48.07,2023-02-02,2023-02-05,Sophie
2023-05-04,East,Phone,20,42.12,Store B,Wholesale,0.15,Alice,716.04,Credit Card,Unknown,0,Reg101074,Cust 9561,43.22,2023-05-04,2023-05-12,Eric
2023-05-24,West,Monitor,3,366.65,Store D,Wholesale,0.0,Carlos,1099.95,Credit Card,Save10,0,Reg101075,Cust 3496,33.6,2023-05-24,2023-05-31,Wendy
2023-02-03,West,Monitor,19,534.92,Store D,Retail,0.0,Diana,10163.48,Online,Unknown,0,Reg101076,Cust 4085,26.97,2023-02-03,2023-02-13,Wendy
2023-12-25,East,Chair,1,494.52,Store D,Retail,0.0,Bob,494.52,Credit Card,Unknown,0,Reg101077,Cust 1921,43.02,2023-12-25,2024-01-02,Eric
2023-07-26,East,Monitor,6,344.67,Store D,Wholesale,0.1,Diana,1861.218,Online,Save10,1,Reg101078,Cust 9053,31.13,2023-07-26,2023-08-01,Eric
2024-06-06,Central,Monitor,12,489.14,Store D,Retail,0.15,Bob,4989.228,Online,Save10,0,Reg101079,Cust 9345,29.31,2024-06-06,2024-06-15,Cameron
2024-10-13,South,Printer,18,256.23,Store B,Wholesale,0.05,Eva,4381.533,Debit Card,Unknown,0,Reg101080,Cust 3559,11.21,2024-10-13,2024-10-18,Sophie
2024-11-03,North,Printer,17,99.76,Store C,Wholesale,0.0,Diana,1695.92,Online,Freeship,1,Reg101081,Cust 1762,21.89,2024-11-03,2024-11-13,Ryan
2024-02-03,North,Printer,14,575.66,Store C,Wholesale,0.1,Frank,7253.316,Credit Card,Unknown,0,Reg101082,Cust 7060,32.53,2024-02-03,2024-02-11,Ryan
