customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8679-Joevf,Female,1,No,No,16,Yes,No,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,No,Electronic Check,59.4,1023.9,Yes
8395-Etzkq,Male,1,Yes,Yes,68,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.5,1193.55,No
6692-Yqhxc,Male,0,No,No,16,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),69.95,1205.5,No
3889-Vwbid,Male,0,Yes,Yes,68,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),82.85,5776.45,No
5222-Jcxzt,Male,0,No,No,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.0,78.9,No
9754-Clvzw,Female,0,Yes,Yes,26,No,No Phone Service,Dsl,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),38.85,1025.15,No
1432-Fpaxx,Female,0,No,No,29,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,30.6,856.35,Yes
2739-Cczmb,Male,0,No,Yes,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),20.35,122,No
7080-Tnuwp,Male,0,Yes,No,70,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),95.0,6602.9,No
0496-Ahook,Male,0,Yes,No,24,Yes,No,Dsl,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),74.4,1712.9,No
8336-Tavkx,Female,1,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),78.45,5682.25,No
2468-Sjflm,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,74.3,74.3,No
3181-Vthoe,Male,0,Yes,No,70,No,No Phone Service,Dsl,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),51.05,3635.15,No
7168-Hdqhg,Female,0,Yes,Yes,36,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),19.2,702.9,No
4803-Axvyp,Female,1,No,No,38,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.55,3734.25,Yes
3884-Hcswg,Female,0,No,No,17,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.0,1144.5,Yes
4567-Akpia,Female,0,Yes,Yes,41,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),109.1,4454.25,No
5077-Dxtcg,Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,45.3,45.3,Yes
1142-Waczw,Male,0,No,No,2,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),29.85,75.6,Yes
7901-Hxjva,Male,0,No,No,14,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,No,Electronic Check,76.45,1117.55,No
5649-Anrml,Male,1,No,No,2,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),95.1,180.25,Yes
4892-Vlanz,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.8,19.8,Yes
5924-Ifqtt,Male,0,Yes,Yes,13,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,72.8,930.05,No
7968-Quxns,Male,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,18.95,110.15,No
2919-Hbcjo,Female,0,No,No,4,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),76.65,333.6,Yes
4236-Xpxav,Female,0,Yes,Yes,5,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,99.15,465.05,Yes
8903-Wmrnw,Female,0,Yes,No,15,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,101.75,1669.4,No
2452-Snhfz,Female,0,No,No,47,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),75.45,3545.1,No
3629-Weaam,Female,0,No,No,8,Yes,No,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,No,Mailed Check,64.1,504.05,No
6029-Csmje,Male,0,No,No,17,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,25.65,440.2,No
7993-Nqlje,Male,0,Yes,Yes,15,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Mailed Check,75.1,1151.55,No
9909-Dfrja,Female,0,No,No,26,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),95.85,2475.35,No
9099-Ftuhs,Female,0,No,No,23,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,54.4,1249.25,No
0581-Bxbub,Female,1,No,No,4,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,72.75,317.75,No
4962-Chqpw,Male,0,No,Yes,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.85,535.05,No
9467-Roolm,Female,0,No,No,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.05,461.3,No
3030-Yzadt,Male,0,No,No,9,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.95,431,Yes
7410-Ktvfv,Male,0,Yes,No,18,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,49.55,878.35,Yes
5150-Itwwb,Male,1,No,No,3,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.85,335.75,No
2253-Kpmnb,Female,0,Yes,Yes,69,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Transfer (Automatic),46.25,3121.4,No
1345-Zukid,Male,0,No,No,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.35,324.8,No
6429-Shbcb,Male,0,No,No,19,Yes,Yes,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,69.6,1394.55,No
9281-Ofdmf,Male,1,No,No,39,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,No,Electronic Check,90.7,3413.25,No
2603-Hvkcg,Male,0,No,No,31,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.4,3143.65,No
1834-Wuleg,Male,0,Yes,Yes,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.25,439.75,No
9097-Zubyc,Male,0,Yes,No,14,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),48.8,664.4,No
5148-Orict,Female,0,Yes,No,64,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,No
4893-Gyuju,Female,0,No,No,50,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.35,1033,No
4578-Phjyz,Male,0,Yes,Yes,52,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,68.75,3482.85,No
7272-Qdcka,Male,0,No,No,28,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,100.2,2688.45,No
8908-Slfcj,Female,0,No,No,21,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),20.85,435.25,No
8393-Dlhga,Male,0,No,Yes,25,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.9,2448.75,Yes
9766-Hgede,Female,0,Yes,No,17,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.35,307,No
6968-Mhomu,Male,0,Yes,No,58,No,No Phone Service,Dsl,No,No,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),45.0,2689.35,No
7395-Igjos,Male,1,Yes,No,17,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),81.5,1329.2,Yes
5044-Xdpyx,Female,0,Yes,No,51,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.5,1281.25,No
1814-Wfgvs,Male,0,Yes,Yes,72,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,No,Two Year,No,Mailed Check,48.9,3527,No
2834-Spcjv,Male,0,Yes,No,52,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,84.1,4348.65,Yes
3721-Wkiil,Female,0,No,No,27,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.6,561.15,No
6734-Ckrsm,Female,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.0,63.6,No
1265-Zfosd,Female,0,Yes,No,64,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,81.3,5129.3,No
6568-Pocui,Female,0,Yes,No,45,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),95.2,4285.8,No
7890-Vyywg,Male,1,Yes,No,3,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,36.45,93.7,Yes
5197-Lqxxh,Female,0,Yes,No,71,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),83.3,5894.5,No
9907-Swkkf,Female,1,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,25.05,25.05,Yes
3457-Pqbyh,Female,0,Yes,Yes,58,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.3,1160.75,No
7682-Azndk,Male,0,Yes,Yes,34,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,89.85,3091.75,No
0587-Dmgbh,Female,0,No,No,8,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,49.85,365.55,Yes
5384-Zttwp,Female,0,Yes,Yes,15,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.8,272.95,No
3745-Hrphi,Male,0,Yes,Yes,66,No,No Phone Service,Dsl,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),54.65,3632,No
7636-Owbpg,Male,1,No,No,12,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),29.35,381.2,No
1231-Yndek,Male,0,No,No,58,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),19.15,1035.5,No
1407-Digzv,Female,0,Yes,Yes,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.1,52,No
6397-Jnzzg,Female,1,Yes,No,43,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),55.55,2342.2,Yes
0570-Bfqht,Female,0,No,No,9,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Electronic Check,80.55,653.9,No
4393-Obcrr,Female,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.25,71.2,No
3523-Qrqll,Female,0,Yes,Yes,22,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),69.5,1498.2,Yes
8564-Ldkfl,Male,0,Yes,No,40,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),106.0,4178.65,No
3696-Dfhhb,Female,0,No,No,68,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.5,1821.8,No
0895-Dqhew,Male,0,Yes,No,54,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.3,5278.15,Yes
4717-Ghadl,Female,0,No,No,50,Yes,Yes,Dsl,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,79.6,4024.2,No
5501-Tvmgm,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,55.25,55.25,No
5879-Hmffh,Female,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),88.05,6520.8,No
6772-Wfqrd,Male,0,No,Yes,40,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),20.4,854.9,No
3810-Dvdqq,Female,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),117.6,8308.9,No
6972-Snkkw,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.0,109.2,No
3694-Gltjm,Female,0,No,No,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Credit Card (Automatic),19.65,92.05,No
8550-Xsxuq,Male,0,Yes,No,48,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),70.55,3420.5,No
8149-Rsoun,Female,0,No,No,1,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,93.85,93.85,Yes
9055-Mojjj,Female,0,Yes,Yes,64,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65.8,4068,No
4359-Innwn,Female,0,No,No,17,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),20.05,337.9,No
0585-Egdda,Male,0,Yes,No,40,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,80.0,3168.75,No
4032-Rmhci,Female,0,Yes,Yes,41,No,No Phone Service,Dsl,Yes,No,Yes,No,No,No,One Year,No,Credit Card (Automatic),35.4,1412.4,No
0549-Cycqn,Male,1,No,No,51,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),79.6,3974.7,No
3481-Jhuzh,Male,0,Yes,No,41,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,80.25,3439,No
7250-Eqkiy,Female,0,Yes,Yes,1,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,No,Mailed Check,50.45,50.45,Yes
3594-Ivhjz,Female,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.45,42.45,No
6869-Fgjjc,Male,0,No,No,68,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Credit Card (Automatic),79.6,5461.45,No
3896-Zvnet,Female,0,Yes,Yes,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.7,571.75,No
8205-Vslrb,Male,0,Yes,No,70,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),77.3,5498.2,No
5960-Mvtuk,Male,0,No,No,3,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,29.75,96.85,No
6817-Wtyhe,Male,0,No,No,2,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),44.9,111.05,No
3082-Vqxnh,Male,0,Yes,No,3,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),29.8,94.4,No
4013-Ubxwq,Female,0,No,No,7,Yes,Yes,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,74.65,521.1,Yes
4931-Trzwn,Female,0,No,No,13,Yes,No,Dsl,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,71.95,923.85,No
0750-Ekngl,Male,0,No,No,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.75,141.1,No
7669-Lcrsd,Male,0,Yes,Yes,12,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,56.3,628.65,No
3567-Pqtso,Male,0,Yes,Yes,53,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,105.25,5576.3,No
5519-Nphvg,Female,0,No,No,12,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.2,1046.1,Yes
8043-Pnysd,Male,0,Yes,Yes,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.55,1245.6,No
9938-Ekrgf,Female,0,No,No,15,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,84.45,1287.85,No
2703-Amtul,Male,0,Yes,Yes,36,Yes,No,Dsl,Yes,Yes,No,No,No,No,One Year,No,Mailed Check,53.65,1939.35,No
0928-Jmxnp,Male,1,Yes,No,4,No,No Phone Service,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,29.9,118.25,No
8173-Rxayp,Female,0,Yes,Yes,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.7,452.55,No
4825-Xjgdm,Female,0,No,No,61,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),43.7,2696.55,No
5402-Htotq,Male,0,No,No,16,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,55.3,875.35,No
6734-Jdttv,Male,0,Yes,Yes,65,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.85,1267.05,No
7850-Thjmu,Female,0,Yes,Yes,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.65,494.9,No
3890-Rtcms,Male,0,No,No,16,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,49.45,799,No
8849-Gyokr,Female,0,Yes,No,54,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),106.55,5763.3,Yes
3148-Blqjt,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.1,20.1,Yes
3717-Fdjfu,Male,0,No,Yes,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.45,106.9,No
3665-Jatsn,Female,0,No,No,19,No,No Phone Service,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,39.7,710.05,No
7966-Yotqw,Male,0,No,No,10,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),54.5,568.2,No
0461-Cvkmu,Female,0,Yes,Yes,23,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,83.8,1900.25,Yes
8806-Eagwc,Male,0,No,No,3,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,55.15,159.15,Yes
8853-Tzdgh,Female,0,No,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),111.6,8012.75,No
7779-Lgovn,Male,1,Yes,No,10,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.65,856.65,Yes
4324-Bzckl,Female,0,Yes,Yes,10,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,55.55,551.3,No
6924-Tdgmt,Male,0,Yes,No,11,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,20.55,184.95,No
9710-Zushq,Female,1,No,No,37,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),106.75,4056.75,Yes
1536-Yhdoe,Male,0,Yes,Yes,17,Yes,Yes,Dsl,Yes,No,No,Yes,No,No,One Year,Yes,Mailed Check,62.1,1096.65,No
8123-Qbnaz,Female,0,Yes,Yes,36,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),104.5,3684.95,No
3629-Znkxa,Male,1,No,No,17,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.8,1752.45,No
4827-Ltqrj,Female,1,Yes,Yes,66,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),110.6,7210.85,No
7711-Yijwc,Male,0,Yes,Yes,61,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),84.9,5264.5,No
5482-Vxsxj,Male,0,No,No,22,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,93.2,2157.3,No
7365-Bvcjh,Male,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,24.4,24.4,No
9620-Enejv,Female,0,No,No,6,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),70.55,433.95,No
4183-Wcsep,Male,0,No,No,31,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,78.45,2435.15,Yes
2378-Yizka,Female,0,Yes,Yes,68,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),85.0,5607.75,No
5498-Txhlf,Female,0,Yes,Yes,34,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,87.45,2874.15,Yes
0689-Dsxgl,Female,0,Yes,Yes,52,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),85.8,4433.3,No
6818-Djxaa,Female,0,No,Yes,10,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,91.1,964.35,No
9722-Ujojr,Male,0,Yes,Yes,29,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.75,1974.8,Yes
0464-Wjtko,Female,0,Yes,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.1,1460.85,No
8902-Zeovf,Male,0,Yes,Yes,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.05,951.55,No
6778-Eicrf,Male,0,Yes,Yes,24,Yes,Yes,Dsl,Yes,No,No,No,Yes,Yes,One Year,No,Mailed Check,74.8,1821.2,No
2662-Nntdk,Male,0,No,No,65,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),24.8,1600.95,No
4132-Kalro,Female,0,No,No,4,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,100.85,399.25,No
3902-Foigh,Male,1,Yes,No,12,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.35,1218.55,Yes
6772-Ksatr,Male,0,No,No,1,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,81.7,81.7,Yes
7112-Opotk,Male,0,No,No,33,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,68.25,2171.15,Yes
2874-Yxvva,Female,0,No,No,34,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,105.1,3634.8,No
1245-Harps,Female,0,Yes,No,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.4,292.4,No
4210-Qfjmf,Female,0,No,No,4,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,79.15,317.25,Yes
4323-Elyyb,Male,0,Yes,Yes,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.0,218.55,No
4293-Etkap,Female,0,Yes,Yes,65,Yes,Yes,Dsl,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),79.4,5071.9,No
6064-Pupmc,Male,0,Yes,Yes,23,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Credit Card (Automatic),57.2,1423.35,No
6504-Vblfl,Male,0,Yes,No,55,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,Two Year,No,Electronic Check,58.6,3068.6,No
