age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52,Management,Married,Secondary,No,-588,Yes,No,Cellular,22,1900-07-01,81,4,-1,0,Unknown,No
19,Student,Single,Secondary,No,302,No,No,Cellular,16,1900-07-01,205,1,-1,0,Unknown,Yes
59,Blue-Collar,Married,Secondary,No,5314,Yes,No,Cellular,5,1900-05-01,200,3,-1,0,Unknown,No
41,Technician,Married,Secondary,No,64,Yes,Yes,Unknown,8,1900-05-01,210,2,-1,0,Unknown,No
34,Technician,Single,Tertiary,No,632,No,No,Cellular,22,1900-08-01,215,10,-1,0,Unknown,No
35,Technician,Single,Secondary,No,5731,Yes,No,Cellular,4,1900-05-01,164,2,167,4,Other,No
41,Technician,Married,Secondary,No,902,No,No,Unknown,16,1900-06-01,35,6,-1,0,Unknown,No
28,Blue-Collar,Single,Secondary,No,6307,Yes,No,Unknown,28,1900-05-01,615,1,-1,0,Unknown,No
53,Management,Divorced,Secondary,No,112,No,Yes,Cellular,11,1900-08-01,246,3,-1,0,Unknown,No
35,Services,Married,Secondary,No,0,No,Yes,Telephone,9,1900-07-01,42,1,-1,0,Unknown,No
33,Admin.,Single,Tertiary,No,621,No,No,Cellular,8,1900-07-01,217,1,-1,0,Unknown,No
37,Technician,Single,Secondary,No,435,Yes,No,Unknown,26,1900-05-01,210,1,-1,0,Unknown,No
32,Technician,Married,Secondary,No,782,Yes,No,Unknown,26,1900-05-01,116,4,-1,0,Unknown,No
32,Blue-Collar,Married,Secondary,No,478,Yes,No,Unknown,3,1900-06-01,200,1,-1,0,Unknown,No
54,Services,Married,Unknown,No,7864,Yes,No,Unknown,15,1900-05-01,145,4,-1,0,Unknown,No
44,Blue-Collar,Married,Secondary,No,1910,Yes,No,Unknown,5,1900-06-01,41,1,-1,0,Unknown,No
36,Technician,Divorced,Tertiary,No,1174,Yes,No,Cellular,18,1900-11-01,192,2,-1,0,Unknown,No
56,Admin.,Married,Secondary,No,1270,Yes,No,Cellular,17,1900-11-01,80,2,165,2,Other,No
30,Management,Single,Tertiary,No,18,No,No,Unknown,20,1900-05-01,121,11,-1,0,Unknown,No
36,Blue-Collar,Married,Secondary,No,141,Yes,No,Unknown,23,1900-05-01,106,3,-1,0,Unknown,No
43,Management,Married,Tertiary,No,2886,No,No,Cellular,20,1900-11-01,230,1,-1,0,Unknown,No
40,Technician,Married,Secondary,No,2715,Yes,No,Unknown,29,1900-05-01,125,2,-1,0,Unknown,No
32,Technician,Single,Tertiary,No,1100,Yes,Yes,Cellular,11,1900-08-01,67,1,-1,0,Unknown,No
34,Blue-Collar,Married,Secondary,No,516,Yes,Yes,Unknown,2,1900-06-01,26,1,-1,0,Unknown,No
37,Services,Married,Secondary,No,1,No,No,Unknown,15,1900-05-01,395,2,-1,0,Unknown,No
28,Admin.,Single,Secondary,No,775,No,No,Cellular,29,1900-01-01,603,2,-1,0,Unknown,No
35,Unknown,Married,Primary,No,634,No,No,Cellular,7,1900-07-01,185,2,-1,0,Unknown,No
53,Blue-Collar,Single,Secondary,No,5715,No,No,Cellular,28,1900-01-01,287,2,-1,0,Unknown,No
60,Admin.,Married,Unknown,No,1088,Yes,No,Cellular,26,1900-05-01,149,1,-1,0,Unknown,No
40,Entrepreneur,Married,Secondary,No,1532,Yes,Yes,Cellular,18,1900-11-01,173,7,-1,0,Unknown,No
57,Retired,Married,Primary,No,75,No,No,Cellular,28,1900-08-01,118,2,-1,0,Unknown,No
29,Technician,Single,Secondary,No,103,No,No,Unknown,19,1900-05-01,314,1,-1,0,Unknown,No
44,Blue-Collar,Married,Primary,No,134,Yes,No,Cellular,7,1900-05-01,378,1,-1,0,Unknown,No
41,Admin.,Single,Secondary,No,748,No,No,Telephone,21,1900-11-01,94,7,130,3,Other,No
47,Technician,Married,Secondary,No,1990,Yes,Yes,Cellular,25,1900-08-01,108,4,-1,0,Unknown,No
43,Technician,Married,Tertiary,No,192,No,No,Cellular,5,1900-08-01,203,2,-1,0,Unknown,No
37,Technician,Single,Secondary,No,267,No,No,Cellular,13,1900-05-01,121,1,-1,0,Unknown,No
34,Technician,Single,Tertiary,No,586,Yes,No,Unknown,16,1900-05-01,489,2,-1,0,Unknown,No
30,Blue-Collar,Single,Secondary,No,648,Yes,Yes,Unknown,8,1900-05-01,287,1,-1,0,Unknown,No
57,Entrepreneur,Divorced,Secondary,Yes,25,Yes,No,Cellular,11,1900-05-01,652,1,370,4,Other,No
26,Admin.,Single,Secondary,No,96,Yes,No,Cellular,13,1900-05-01,612,2,348,3,Other,No
34,Management,Married,Tertiary,No,1116,Yes,No,Cellular,25,1900-07-01,53,5,-1,0,Unknown,No
46,Technician,Divorced,Secondary,No,-90,No,Yes,Telephone,17,1900-10-01,270,1,-1,0,Unknown,Yes
38,Entrepreneur,Married,Tertiary,No,170,Yes,No,Cellular,18,1900-05-01,442,1,-1,0,Unknown,Yes
37,Technician,Single,Secondary,No,3665,No,No,Cellular,12,1900-08-01,664,3,-1,0,Unknown,Yes
28,Management,Single,Tertiary,No,2380,No,No,Cellular,14,1900-09-01,394,2,-1,0,Unknown,No
57,Blue-Collar,Married,Primary,No,179,No,No,Unknown,9,1900-06-01,230,3,-1,0,Unknown,No
39,Management,Married,Tertiary,No,763,Yes,No,Cellular,11,1900-05-01,877,7,300,2,Other,Yes
49,Services,Married,Secondary,No,320,No,No,Telephone,9,1900-02-01,1971,4,-1,0,Unknown,Yes
38,Technician,Married,Secondary,No,1960,Yes,No,Cellular,21,1900-08-01,161,2,-1,0,Unknown,No
27,Blue-Collar,Married,Secondary,No,818,Yes,No,Unknown,3,1900-06-01,188,5,-1,0,Unknown,No
30,Admin.,Married,Secondary,No,2678,Yes,No,Cellular,18,1900-05-01,23,5,-1,0,Unknown,No
38,Admin.,Married,Tertiary,No,1980,No,No,Cellular,5,1900-08-01,176,2,-1,0,Unknown,No
36,Management,Married,Tertiary,No,1582,No,No,Telephone,3,1900-02-01,26,2,197,1,Failure,No
38,Retired,Single,Unknown,No,62,No,No,Unknown,19,1900-06-01,212,1,-1,0,Unknown,No
59,Housemaid,Married,Primary,No,235,No,No,Cellular,13,1900-08-01,119,2,-1,0,Unknown,No
37,Management,Married,Tertiary,No,489,Yes,No,Cellular,7,1900-08-01,205,5,-1,0,Unknown,No
29,Self-Employed,Married,Tertiary,No,3931,Yes,No,Unknown,3,1900-06-01,73,4,-1,0,Unknown,No
43,Blue-Collar,Married,Secondary,No,699,Yes,Yes,Cellular,20,1900-11-01,1258,2,122,2,Other,Yes
33,Technician,Married,Secondary,No,58,Yes,No,Telephone,29,1900-08-01,57,2,-1,0,Unknown,No
54,Housemaid,Divorced,Secondary,No,1327,No,No,Unknown,5,1900-06-01,115,2,-1,0,Unknown,No
55,Services,Married,Secondary,No,557,No,No,Unknown,19,1900-06-01,58,1,-1,0,Unknown,No
32,Technician,Single,Tertiary,No,741,Yes,No,Cellular,11,1900-08-01,238,1,-1,0,Unknown,No
48,Management,Married,Primary,No,3230,Yes,No,Telephone,20,1900-11-01,207,3,-1,0,Unknown,No
33,Management,Single,Tertiary,No,1439,Yes,No,Cellular,3,1900-06-01,178,2,-1,0,Unknown,No
46,Admin.,Married,Secondary,No,120,Yes,No,Unknown,14,1900-05-01,20,11,-1,0,Unknown,No
44,Management,Married,Tertiary,No,1058,No,No,Cellular,11,1900-03-01,188,3,-1,0,Unknown,Yes
47,Blue-Collar,Married,Primary,No,881,Yes,No,Cellular,14,1900-05-01,143,1,370,2,Failure,No
38,Technician,Married,Secondary,No,6728,No,No,Cellular,25,1900-11-01,232,1,96,4,Success,Yes
80,Retired,Married,Secondary,No,462,No,No,Cellular,7,1900-12-01,127,2,-1,0,Unknown,No
40,Self-Employed,Married,Secondary,No,167,Yes,Yes,Cellular,8,1900-05-01,380,4,295,1,Failure,No
43,Entrepreneur,Married,Tertiary,No,1574,Yes,No,Cellular,19,1900-11-01,167,3,-1,0,Unknown,No
32,Technician,Single,Tertiary,No,1625,No,No,Cellular,22,1900-05-01,796,1,109,1,Failure,Yes
39,Management,Married,Tertiary,No,562,No,No,Cellular,13,1900-09-01,303,2,-1,0,Unknown,No
33,Technician,Married,Secondary,No,9305,Yes,No,Cellular,17,1900-04-01,407,2,-1,0,Unknown,No
31,Technician,Single,Secondary,No,35,No,Yes,Cellular,16,1900-07-01,229,1,-1,0,Unknown,No
36,Management,Single,Tertiary,No,0,No,No,Cellular,11,1900-08-01,108,2,-1,0,Unknown,No
35,Management,Single,Tertiary,No,2486,Yes,No,Cellular,25,1900-05-01,265,1,-1,0,Unknown,No
25,Services,Single,Secondary,No,368,No,No,Telephone,25,1900-07-01,168,1,-1,0,Unknown,No
33,Management,Single,Secondary,No,1558,Yes,No,Cellular,17,1900-04-01,97,1,-1,0,Unknown,No
23,Blue-Collar,Single,Primary,No,8627,Yes,No,Cellular,15,1900-05-01,169,1,346,1,Failure,No
31,Management,Single,Tertiary,No,2590,No,No,Cellular,23,1900-09-01,103,2,484,2,Other,No
36,Management,Married,Tertiary,No,0,Yes,Yes,Unknown,3,1900-06-01,599,3,-1,0,Unknown,No
44,Technician,Single,Tertiary,No,900,Yes,No,Cellular,29,1900-01-01,322,2,-1,0,Unknown,No
31,Management,Single,Tertiary,No,385,Yes,No,Unknown,21,1900-05-01,304,1,-1,0,Unknown,No
55,Blue-Collar,Married,Primary,No,1649,Yes,No,Cellular,12,1900-05-01,52,3,-1,0,Unknown,No
51,Housemaid,Divorced,Secondary,No,9228,No,No,Cellular,18,1900-07-01,655,4,-1,0,Unknown,Yes
36,Admin.,Married,Secondary,No,0,Yes,Yes,Cellular,9,1900-02-01,101,2,-1,0,Unknown,No
27,Unemployed,Single,Tertiary,No,1,No,No,Cellular,3,1900-02-01,65,2,-1,0,Unknown,No
40,Services,Married,Secondary,No,771,Yes,No,Cellular,15,1900-05-01,173,4,-1,0,Unknown,No
49,Services,Married,Secondary,No,280,Yes,No,Telephone,14,1900-07-01,162,3,-1,0,Unknown,No
59,Retired,Married,Primary,No,46,No,No,Cellular,14,1900-08-01,78,2,-1,0,Unknown,No
32,Management,Married,Tertiary,No,2431,Yes,No,Cellular,14,1900-05-01,646,5,-1,0,Unknown,Yes
42,Retired,Single,Tertiary,No,308,No,No,Cellular,30,1900-01-01,114,2,-1,0,Unknown,No
35,Management,Divorced,Tertiary,No,160,Yes,No,Unknown,4,1900-06-01,141,6,-1,0,Unknown,No
29,Blue-Collar,Single,Secondary,No,555,Yes,No,Cellular,15,1900-05-01,133,4,-1,0,Unknown,No
29,Technician,Single,Secondary,No,778,Yes,No,Unknown,6,1900-06-01,1994,2,-1,0,Unknown,No
37,Blue-Collar,Single,Secondary,No,48,No,No,Cellular,6,1900-05-01,140,2,-1,0,Unknown,No
49,Admin.,Married,Primary,No,169,Yes,No,Cellular,15,1900-05-01,82,3,-1,0,Unknown,No
51,Services,Divorced,Secondary,No,12,Yes,No,Cellular,17,1900-11-01,150,1,-1,0,Unknown,No
61,Housemaid,Married,Primary,No,848,No,No,Cellular,27,1900-04-01,605,1,187,1,Other,No
43,Management,Married,Secondary,No,481,Yes,No,Telephone,18,1900-11-01,164,1,110,2,Other,No
42,Services,Married,Tertiary,No,12223,Yes,No,Cellular,19,1900-11-01,36,1,-1,0,Unknown,No
24,Blue-Collar,Married,Secondary,No,-254,Yes,Yes,Unknown,27,1900-05-01,290,2,-1,0,Unknown,No
46,Self-Employed,Married,Tertiary,No,1148,No,No,Telephone,29,1900-07-01,104,2,-1,0,Unknown,No
23,Admin.,Single,Secondary,No,5,No,No,Unknown,12,1900-05-01,413,1,-1,0,Unknown,No
26,Services,Single,Secondary,No,50,Yes,No,Cellular,12,1900-08-01,153,1,-1,0,Unknown,No
43,Blue-Collar,Divorced,Primary,No,92,Yes,No,Unknown,15,1900-05-01,237,2,-1,0,Unknown,No
35,Technician,Single,Tertiary,No,470,Yes,No,Cellular,25,1900-07-01,743,13,-1,0,Unknown,Yes
38,Technician,Married,Secondary,No,0,No,No,Cellular,28,1900-08-01,82,4,-1,0,Unknown,No
56,Unemployed,Divorced,Primary,No,109,No,No,Cellular,15,1900-07-01,924,4,-1,0,Unknown,No
31,Services,Married,Secondary,No,440,Yes,No,Unknown,17,1900-06-01,117,3,-1,0,Unknown,No
32,Management,Single,Tertiary,No,0,No,No,Cellular,5,1900-02-01,550,4,-1,0,Unknown,Yes
28,Services,Single,Secondary,No,2685,No,Yes,Unknown,24,1900-08-01,5,1,-1,0,Unknown,No
26,Admin.,Divorced,Secondary,Yes,-3,Yes,No,Unknown,13,1900-05-01,181,5,-1,0,Unknown,No
49,Management,Married,Tertiary,No,7007,No,No,Cellular,17,1900-11-01,325,2,-1,0,Unknown,No
33,Admin.,Married,Secondary,No,220,Yes,No,Unknown,27,1900-05-01,345,1,-1,0,Unknown,No
80,Retired,Married,Primary,No,1548,No,No,Cellular,6,1900-08-01,331,2,-1,0,Unknown,No
40,Blue-Collar,Married,Secondary,No,326,Yes,Yes,Cellular,7,1900-07-01,112,1,-1,0,Unknown,No
42,Technician,Divorced,Secondary,No,0,Yes,No,Unknown,30,1900-05-01,115,6,-1,0,Unknown,No
46,Blue-Collar,Married,Secondary,No,123,No,No,Cellular,20,1900-08-01,381,3,-1,0,Unknown,No
32,Management,Single,Tertiary,No,697,No,No,Cellular,7,1900-08-01,119,1,99,3,Failure,No
37,Services,Single,Tertiary,No,223,Yes,No,Unknown,28,1900-05-01,25,1,-1,0,Unknown,No
32,Student,Married,Secondary,No,1694,Yes,No,Cellular,28,1900-01-01,929,1,-1,0,Unknown,No
53,Management,Married,Tertiary,No,4446,Yes,No,Unknown,14,1900-05-01,429,1,-1,0,Unknown,No
39,Management,Married,Tertiary,No,894,Yes,No,Cellular,20,1900-04-01,491,1,326,1,Other,No
31,Technician,Divorced,Secondary,No,202,Yes,No,Cellular,18,1900-07-01,146,1,-1,0,Unknown,No
34,Management,Single,Tertiary,No,0,No,No,Cellular,21,1900-08-01,191,2,-1,0,Unknown,No
44,Technician,Married,Tertiary,No,1707,No,No,Cellular,8,1900-08-01,406,3,-1,0,Unknown,No
35,Technician,Married,Secondary,No,13658,Yes,No,Telephone,9,1900-12-01,220,2,-1,0,Unknown,No
39,Admin.,Married,Secondary,No,406,No,No,Cellular,30,1900-07-01,253,5,-1,0,Unknown,No
55,Services,Married,Secondary,No,96,No,No,Telephone,30,1900-07-01,340,2,-1,0,Unknown,No
34,Housemaid,Married,Secondary,No,0,Yes,No,Unknown,30,1900-10-01,154,1,-1,0,Unknown,Yes
39,Technician,Married,Tertiary,No,-276,No,Yes,Cellular,11,1900-08-01,121,4,-1,0,Unknown,No
58,Retired,Married,Secondary,No,413,No,No,Cellular,27,1900-08-01,104,5,-1,0,Unknown,No
37,Blue-Collar,Married,Primary,No,655,Yes,No,Cellular,5,1900-02-01,127,2,258,4,Failure,No
56,Retired,Divorced,Primary,No,694,No,No,Cellular,29,1900-01-01,144,1,102,1,Other,Yes
32,Admin.,Single,Secondary,No,10218,Yes,No,Cellular,19,1900-11-01,149,2,-1,0,Unknown,No
41,Technician,Single,Tertiary,No,1646,Yes,No,Cellular,4,1900-02-01,261,1,184,6,Success,Yes
29,Admin.,Single,Tertiary,No,14,No,No,Cellular,29,1900-09-01,87,1,120,1,Failure,No
44,Management,Married,Tertiary,No,7635,No,No,Cellular,21,1900-08-01,719,5,-1,0,Unknown,No
24,Blue-Collar,Married,Secondary,No,9,Yes,No,Unknown,27,1900-05-01,292,7,-1,0,Unknown,No
43,Management,Single,Secondary,No,1029,Yes,No,Unknown,2,1900-06-01,145,1,-1,0,Unknown,No
26,Admin.,Married,Tertiary,No,2855,No,No,Cellular,30,1900-03-01,52,3,-1,0,Unknown,No
39,Admin.,Married,Secondary,No,260,Yes,No,Cellular,17,1900-04-01,146,1,281,1,Failure,No
49,Blue-Collar,Married,Secondary,No,2039,Yes,No,Cellular,6,1900-05-01,451,1,169,2,Failure,Yes
52,Blue-Collar,Divorced,Primary,No,-97,Yes,Yes,Unknown,9,1900-05-01,167,4,-1,0,Unknown,No
33,Blue-Collar,Married,Tertiary,No,1465,No,No,Cellular,19,1900-08-01,98,4,-1,0,Unknown,No
30,Blue-Collar,Married,Secondary,No,125,Yes,No,Unknown,29,1900-05-01,238,2,-1,0,Unknown,No
32,Technician,Single,Tertiary,No,930,No,No,Cellular,27,1900-08-01,85,7,-1,0,Unknown,No
27,Management,Single,Tertiary,No,0,Yes,No,Cellular,30,1900-01-01,323,4,-1,0,Unknown,No
58,Blue-Collar,Married,Primary,No,73,No,No,Unknown,17,1900-06-01,116,1,-1,0,Unknown,No
46,Retired,Married,Primary,No,-35,Yes,No,Cellular,7,1900-05-01,304,3,-1,0,Unknown,No
28,Management,Single,Tertiary,No,1351,No,No,Cellular,10,1900-12-01,267,1,-1,0,Unknown,No
39,Services,Married,Primary,No,1601,Yes,No,Unknown,23,1900-05-01,201,2,-1,0,Unknown,No
41,Services,Married,Unknown,No,88,Yes,No,Cellular,11,1900-05-01,105,1,336,2,Failure,No
38,Services,Married,Secondary,No,435,Yes,No,Unknown,23,1900-05-01,193,2,-1,0,Unknown,No
50,Unemployed,Divorced,Secondary,No,717,Yes,No,Cellular,30,1900-01-01,113,1,-1,0,Unknown,No
56,Services,Married,Secondary,No,705,Yes,No,Unknown,29,1900-05-01,151,2,-1,0,Unknown,No
34,Technician,Married,Secondary,No,1553,No,No,Cellular,20,1900-08-01,200,2,-1,0,Unknown,No
33,Blue-Collar,Divorced,Secondary,No,-131,Yes,No,Unknown,16,1900-05-01,145,1,-1,0,Unknown,No
61,Technician,Married,Secondary,No,1191,No,No,Cellular,21,1900-05-01,214,4,-1,0,Unknown,Yes
36,Admin.,Single,Secondary,No,47,No,Yes,Cellular,9,1900-07-01,36,6,-1,0,Unknown,No
34,Technician,Married,Tertiary,No,544,Yes,Yes,Cellular,18,1900-11-01,58,2,-1,0,Unknown,No
36,Blue-Collar,Married,Secondary,No,688,Yes,No,Unknown,6,1900-05-01,174,2,-1,0,Unknown,No
45,Management,Married,Tertiary,No,242,No,No,Cellular,30,1900-04-01,587,1,-1,0,Unknown,Yes
27,Student,Single,Tertiary,No,118,No,No,Cellular,25,1900-05-01,112,1,-1,0,Unknown,No
45,Admin.,Married,Secondary,No,-388,Yes,No,Cellular,14,1900-07-01,175,2,-1,0,Unknown,No
40,Self-Employed,Married,Tertiary,No,1603,No,No,Unknown,17,1900-06-01,279,1,-1,0,Unknown,No
36,Management,Single,Secondary,No,1511,Yes,No,Cellular,16,1900-11-01,270,1,-1,0,Unknown,Yes
46,Blue-Collar,Married,Primary,No,147,Yes,No,Cellular,6,1900-05-01,116,2,169,3,Failure,No
37,Entrepreneur,Married,Tertiary,No,836,Yes,No,Unknown,27,1900-05-01,129,2,-1,0,Unknown,No
36,Technician,Married,Secondary,No,55,Yes,No,Cellular,13,1900-05-01,38,2,369,4,Failure,No
37,Admin.,Married,Secondary,No,1123,No,Yes,Unknown,28,1900-05-01,138,1,-1,0,Unknown,No
22,Student,Single,Tertiary,No,691,No,No,Cellular,19,1900-08-01,338,1,-1,0,Unknown,Yes
51,Services,Married,Secondary,No,0,No,Yes,Unknown,26,1900-06-01,565,3,-1,0,Unknown,No
49,Technician,Married,Secondary,No,12531,No,No,Cellular,13,1900-08-01,77,8,-1,0,Unknown,No
35,Management,Married,Tertiary,No,552,Yes,Yes,Cellular,19,1900-11-01,314,2,124,1,Failure,No
50,Housemaid,Married,Primary,No,0,No,No,Unknown,20,1900-06-01,179,2,-1,0,Unknown,No
31,Services,Married,Tertiary,No,309,Yes,Yes,Unknown,7,1900-05-01,294,1,-1,0,Unknown,No
47,Services,Single,Secondary,No,33,Yes,No,Cellular,5,1900-05-01,298,1,-1,0,Unknown,No
59,Blue-Collar,Married,Secondary,No,681,Yes,No,Telephone,14,1900-04-01,427,2,-1,0,Unknown,No
32,Blue-Collar,Married,Secondary,No,1787,Yes,No,Cellular,12,1900-05-01,87,4,357,4,Failure,No
71,Retired,Married,Tertiary,No,14220,Yes,No,Cellular,9,1900-09-01,397,1,-1,0,Unknown,Yes
31,Management,Single,Tertiary,No,12569,No,No,Cellular,9,1900-09-01,344,1,295,1,Failure,Yes
41,Blue-Collar,Married,Primary,No,4,No,No,Cellular,23,1900-07-01,74,5,-1,0,Unknown,No
35,Blue-Collar,Married,Primary,No,3587,Yes,No,Unknown,30,1900-05-01,148,4,-1,0,Unknown,No
36,Management,Married,Tertiary,No,254,No,No,Unknown,6,1900-06-01,161,3,-1,0,Unknown,No
46,Blue-Collar,Divorced,Primary,No,1712,No,No,Unknown,19,1900-06-01,110,1,-1,0,Unknown,No
46,Blue-Collar,Married,Secondary,No,4855,Yes,No,Cellular,10,1900-08-01,1529,1,397,1,Failure,No
47,Technician,Married,Tertiary,No,2408,No,No,Cellular,12,1900-08-01,236,1,104,1,Success,No
35,Management,Single,Tertiary,No,252,Yes,No,Cellular,8,1900-08-01,89,2,-1,0,Unknown,No
37,Blue-Collar,Married,Secondary,No,346,Yes,No,Cellular,17,1900-04-01,390,1,316,1,Failure,No
56,Admin.,Married,Secondary,No,45,No,No,Unknown,5,1900-05-01,1467,1,-1,0,Unknown,Yes
46,Admin.,Married,Secondary,No,556,Yes,Yes,Unknown,15,1900-05-01,646,3,-1,0,Unknown,Yes
44,Management,Divorced,Tertiary,No,-710,Yes,No,Cellular,10,1900-07-01,183,1,-1,0,Unknown,No
48,Technician,Single,Tertiary,No,-551,Yes,No,Cellular,11,1900-05-01,168,2,-1,0,Unknown,No
28,Blue-Collar,Single,Secondary,No,56,Yes,No,Unknown,23,1900-05-01,66,1,-1,0,Unknown,No
38,Entrepreneur,Married,Tertiary,No,1514,No,Yes,Cellular,21,1900-11-01,160,3,120,3,Failure,No
34,Management,Single,Tertiary,No,178,Yes,No,Cellular,15,1900-05-01,14,2,-1,0,Unknown,No
56,Technician,Married,Secondary,No,359,Yes,No,Unknown,6,1900-06-01,220,4,-1,0,Unknown,No
55,Retired,Divorced,Secondary,No,1580,No,Yes,Unknown,19,1900-06-01,1007,1,-1,0,Unknown,Yes
44,Blue-Collar,Divorced,Secondary,No,221,No,No,Cellular,30,1900-07-01,149,13,-1,0,Unknown,No
38,Technician,Married,Tertiary,No,1161,Yes,No,Unknown,8,1900-05-01,665,1,-1,0,Unknown,No
53,Retired,Married,Secondary,No,1278,Yes,No,Telephone,15,1900-07-01,174,3,-1,0,Unknown,No
41,Admin.,Single,Tertiary,No,982,No,No,Cellular,23,1900-07-01,105,1,-1,0,Unknown,No
34,Technician,Single,Secondary,No,16,No,No,Cellular,13,1900-08-01,990,1,-1,0,Unknown,Yes
34,Management,Single,Tertiary,No,1,No,No,Cellular,19,1900-11-01,582,1,-1,0,Unknown,No
35,Services,Married,Secondary,No,128,Yes,No,Cellular,12,1900-05-01,136,1,-1,0,Unknown,No
38,Entrepreneur,Single,Secondary,No,2543,No,No,Cellular,10,1900-08-01,223,1,414,4,Failure,Yes
42,Entrepreneur,Married,Tertiary,No,42045,No,No,Cellular,8,1900-08-01,205,2,-1,0,Unknown,No
56,Blue-Collar,Married,Primary,No,828,Yes,No,Cellular,14,1900-05-01,214,1,349,1,Failure,No
37,Management,Divorced,Tertiary,No,0,Yes,No,Cellular,11,1900-05-01,217,6,-1,0,Unknown,No
47,Housemaid,Married,Secondary,No,3940,Yes,No,Cellular,9,1900-11-01,171,2,96,5,Success,No
29,Blue-Collar,Married,Secondary,No,125,Yes,No,Unknown,13,1900-05-01,50,1,-1,0,Unknown,No
41,Management,Married,Tertiary,No,140,Yes,No,Unknown,5,1900-06-01,65,3,-1,0,Unknown,No
43,Technician,Single,Secondary,No,593,Yes,No,Unknown,5,1900-05-01,55,1,-1,0,Unknown,No
38,Self-Employed,Married,Secondary,No,746,No,No,Unknown,20,1900-06-01,256,3,-1,0,Unknown,No
31,Technician,Married,Secondary,No,589,Yes,Yes,Unknown,21,1900-05-01,151,1,-1,0,Unknown,No
32,Management,Single,Tertiary,No,2343,No,No,Cellular,18,1900-07-01,226,1,-1,0,Unknown,No
40,Management,Married,Tertiary,No,294,Yes,No,Cellular,23,1900-07-01,97,5,-1,0,Unknown,No
45,Admin.,Married,Secondary,No,644,No,Yes,Telephone,22,1900-07-01,92,1,-1,0,Unknown,No
43,Management,Married,Secondary,No,-26,Yes,No,Unknown,16,1900-05-01,343,1,-1,0,Unknown,No
27,Services,Single,Secondary,No,3354,Yes,No,Cellular,14,1900-05-01,493,5,-1,0,Unknown,No
33,Management,Single,Tertiary,No,23,No,No,Cellular,20,1900-08-01,216,3,-1,0,Unknown,No
37,Admin.,Married,Secondary,No,7,Yes,No,Cellular,27,1900-05-01,224,7,105,1,Other,No
60,Admin.,Married,Secondary,No,3735,No,No,Cellular,22,1900-12-01,190,1,188,9,Success,Yes
51,Self-Employed,Married,Unknown,No,2094,No,No,Cellular,8,1900-06-01,458,6,-1,0,Unknown,Yes
44,Blue-Collar,Married,Secondary,No,508,Yes,No,Cellular,20,1900-04-01,222,1,154,1,Failure,No
48,Management,Married,Unknown,No,0,Yes,No,Cellular,8,1900-05-01,612,1,344,1,Other,No
57,Blue-Collar,Married,Primary,No,93,Yes,No,Telephone,17,1900-04-01,137,1,-1,0,Unknown,No
29,Technician,Single,Tertiary,No,0,Yes,No,Unknown,7,1900-05-01,104,2,-1,0,Unknown,No
50,Services,Married,Secondary,No,26394,No,No,Cellular,25,1900-08-01,206,4,-1,0,Unknown,No
36,Services,Married,Secondary,No,-11,Yes,No,Cellular,30,1900-07-01,172,28,-1,0,Unknown,No
49,Technician,Married,Tertiary,No,523,Yes,No,Cellular,3,1900-03-01,152,2,-1,0,Unknown,Yes
49,Technician,Married,Secondary,Yes,-74,Yes,No,Cellular,19,1900-11-01,114,1,-1,0,Unknown,No
35,Management,Married,Tertiary,No,0,No,No,Cellular,11,1900-07-01,89,1,-1,0,Unknown,No
39,Technician,Single,Secondary,No,122,Yes,No,Unknown,2,1900-06-01,158,1,-1,0,Unknown,No
34,Blue-Collar,Married,Primary,No,351,No,Yes,Cellular,14,1900-07-01,326,11,-1,0,Unknown,No
57,Self-Employed,Married,Secondary,No,35,No,Yes,Unknown,26,1900-06-01,215,3,-1,0,Unknown,No
37,Technician,Divorced,Secondary,No,2610,Yes,No,Cellular,13,1900-05-01,53,1,-1,0,Unknown,No
25,Services,Single,Secondary,No,64,No,No,Cellular,21,1900-07-01,71,11,-1,0,Unknown,No
43,Blue-Collar,Married,Primary,No,60,No,No,Cellular,8,1900-05-01,487,2,367,2,Other,No
37,Blue-Collar,Married,Secondary,No,342,Yes,No,Cellular,12,1900-05-01,340,2,175,1,Failure,No
36,Blue-Collar,Single,Tertiary,No,1830,No,No,Cellular,14,1900-10-01,183,1,91,11,Failure,No
49,Management,Divorced,Tertiary,No,1904,No,Yes,Cellular,17,1900-11-01,131,2,-1,0,Unknown,No
38,Management,Single,Tertiary,No,16957,Yes,No,Telephone,29,1900-01-01,208,1,247,2,Failure,No
39,Management,Divorced,Tertiary,No,26,No,No,Unknown,18,1900-06-01,311,5,-1,0,Unknown,No
40,Management,Married,Tertiary,No,0,No,No,Cellular,10,1900-11-01,147,1,96,8,Success,Yes
34,Admin.,Married,Secondary,No,79,Yes,No,Unknown,23,1900-05-01,83,1,-1,0,Unknown,No
39,Blue-Collar,Married,Primary,No,2303,Yes,No,Unknown,17,1900-06-01,775,3,-1,0,Unknown,Yes
53,Blue-Collar,Married,Secondary,No,65,No,No,Cellular,28,1900-08-01,25,18,-1,0,Unknown,No
44,Management,Married,Tertiary,No,332,Yes,No,Cellular,23,1900-07-01,497,5,-1,0,Unknown,No
